sequential: 32194060us [230us] (95.66%; 95.66%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.13%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.14%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.13%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.21%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.14%)
				tir.LowerMatchBuffer: 18us [18us] (0.00%; 0.62%)
				tir.InjectSoftwarePipeline: 25us [25us] (0.00%; 0.86%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.14%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.13%)
				tir.BF16Legalize: 40us [4us] (0.00%; 1.39%)
					tir.BF16Promote: 13us [13us] (0.00%; 32.95%)
					tir.BF16CastElimination: 10us [10us] (0.00%; 24.35%)
					tir.BF16TypeLowering: 13us [13us] (0.00%; 32.30%)
				tir.NarrowDataType: 107us [107us] (0.00%; 3.72%)
				tir.Simplify: 226us [226us] (0.00%; 7.88%)
				tir.LoopPartition: 43us [43us] (0.00%; 1.51%)
				tir.VectorizeLoop: 15us [15us] (0.00%; 0.54%)
				tir.InjectVirtualThread: 15us [15us] (0.00%; 0.52%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.22%)
				tir.StorageRewrite: 33us [33us] (0.00%; 1.16%)
				tir.LowerVtcmAlloc: 7us [7us] (0.00%; 0.23%)
				tir.UnrollLoop: 9us [9us] (0.00%; 0.30%)
				tir.RenormalizeSplitPattern: 66us [66us] (0.00%; 2.29%)
				tir.Simplify: 87us [87us] (0.00%; 3.02%)
				tir.RemoveNoOp: 14us [14us] (0.00%; 0.48%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.19%)
				tir.HoistIfThenElse: 120us [4us] (0.00%; 4.18%)
					tir.InsertHoistIfThenElse: 23us [23us] (0.00%; 19.48%)
					tir.Simplify: 81us [81us] (0.00%; 67.61%)
					tir.RemoveNoOp: 11us [11us] (0.00%; 9.39%)
				tir.CommonSubexprElimTIR: 811us [811us] (0.00%; 28.23%)
			tir.BindParams: 6us [6us] (0.00%; 0.00%)
			sequential: 14227us [52us] (0.04%; 1.24%)
				tir.InjectPrefetch: 22us [22us] (0.00%; 0.15%)
				tir.TextureFlatten: 61us [61us] (0.00%; 0.43%)
				tir.StorageFlatten: 962us [22us] (0.00%; 6.76%)
					tir.StorageFlatten_impl: 940us [8us] (0.00%; 97.76%)
						tir.BufferShapeLegalize: 91us [91us] (0.00%; 9.66%)
						tir.BufferStrideLegalize: 63us [63us] (0.00%; 6.69%)
						tir.ThreadScopePropagate: 36us [36us] (0.00%; 3.80%)
						tir.BufferBindUnwrapper: 59us [59us] (0.00%; 6.24%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.40%)
						tir.StorageFlattener: 645us [645us] (0.00%; 68.55%)
						tir.AssertSimplifier: 35us [35us] (0.00%; 3.76%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.04%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.03%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.03%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.03%)
				tir.ManifestSharedMemoryLocalStage: 9us [9us] (0.00%; 0.06%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.03%)
				tir.LowerMatchBuffer: 41us [41us] (0.00%; 0.29%)
				tir.InjectSoftwarePipeline: 48us [48us] (0.00%; 0.34%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.03%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.03%)
				tir.BF16Legalize: 57us [4us] (0.00%; 0.40%)
					tir.BF16Promote: 16us [16us] (0.00%; 28.63%)
					tir.BF16CastElimination: 15us [15us] (0.00%; 26.02%)
					tir.BF16TypeLowering: 22us [22us] (0.00%; 38.01%)
				tir.NarrowDataType: 200us [200us] (0.00%; 1.41%)
				tir.Simplify: 504us [504us] (0.00%; 3.54%)
				tir.LoopPartition: 42us [42us] (0.00%; 0.29%)
				tir.VectorizeLoop: 40us [40us] (0.00%; 0.28%)
				tir.InjectVirtualThread: 47us [47us] (0.00%; 0.33%)
				tir.InjectDoubleBuffer: 8us [8us] (0.00%; 0.06%)
				tir.StorageRewrite: 125us [125us] (0.00%; 0.88%)
				tir.LowerVtcmAlloc: 14us [14us] (0.00%; 0.10%)
				tir.UnrollLoop: 141us [141us] (0.00%; 0.99%)
				tir.RenormalizeSplitPattern: 251us [251us] (0.00%; 1.77%)
				tir.Simplify: 773us [773us] (0.00%; 5.43%)
				tir.RemoveNoOp: 44us [44us] (0.00%; 0.31%)
				tir.RewriteUnsafeSelect: 31us [31us] (0.00%; 0.22%)
				tir.HoistIfThenElse: 579us [4us] (0.00%; 4.07%)
					tir.InsertHoistIfThenElse: 98us [98us] (0.00%; 16.89%)
					tir.Simplify: 448us [448us] (0.00%; 77.32%)
					tir.RemoveNoOp: 29us [29us] (0.00%; 5.02%)
				tir.CommonSubexprElimTIR: 10141us [10141us] (0.03%; 71.28%)
			tir.BindParams: 15us [15us] (0.00%; 0.00%)
			sequential: 15833us [22us] (0.05%; 1.38%)
				tir.InjectPrefetch: 20us [20us] (0.00%; 0.13%)
				tir.TextureFlatten: 61us [61us] (0.00%; 0.39%)
				tir.StorageFlatten: 982us [21us] (0.00%; 6.20%)
					tir.StorageFlatten_impl: 960us [8us] (0.00%; 97.84%)
						tir.BufferShapeLegalize: 90us [90us] (0.00%; 9.41%)
						tir.BufferStrideLegalize: 65us [65us] (0.00%; 6.79%)
						tir.ThreadScopePropagate: 37us [37us] (0.00%; 3.89%)
						tir.BufferBindUnwrapper: 61us [61us] (0.00%; 6.34%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.41%)
						tir.StorageFlattener: 661us [661us] (0.00%; 68.82%)
						tir.AssertSimplifier: 34us [34us] (0.00%; 3.51%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.03%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.03%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.03%)
				tir.ManifestSharedMemoryLocalStage: 8us [8us] (0.00%; 0.05%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 41us [41us] (0.00%; 0.26%)
				tir.InjectSoftwarePipeline: 50us [50us] (0.00%; 0.31%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.03%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.03%)
				tir.BF16Legalize: 62us [4us] (0.00%; 0.39%)
					tir.BF16Promote: 18us [18us] (0.00%; 28.49%)
					tir.BF16CastElimination: 16us [16us] (0.00%; 25.95%)
					tir.BF16TypeLowering: 24us [24us] (0.00%; 39.03%)
				tir.NarrowDataType: 217us [217us] (0.00%; 1.37%)
				tir.Simplify: 497us [497us] (0.00%; 3.14%)
				tir.LoopPartition: 42us [42us] (0.00%; 0.26%)
				tir.VectorizeLoop: 43us [43us] (0.00%; 0.27%)
				tir.InjectVirtualThread: 49us [49us] (0.00%; 0.31%)
				tir.InjectDoubleBuffer: 8us [8us] (0.00%; 0.05%)
				tir.StorageRewrite: 132us [132us] (0.00%; 0.84%)
				tir.LowerVtcmAlloc: 15us [15us] (0.00%; 0.10%)
				tir.UnrollLoop: 160us [160us] (0.00%; 1.01%)
				tir.RenormalizeSplitPattern: 273us [273us] (0.00%; 1.73%)
				tir.Simplify: 697us [697us] (0.00%; 4.40%)
				tir.RemoveNoOp: 40us [40us] (0.00%; 0.25%)
				tir.RewriteUnsafeSelect: 32us [32us] (0.00%; 0.20%)
				tir.HoistIfThenElse: 663us [28us] (0.00%; 4.19%)
					tir.InsertHoistIfThenElse: 98us [98us] (0.00%; 14.86%)
					tir.Simplify: 508us [508us] (0.00%; 76.67%)
					tir.RemoveNoOp: 28us [28us] (0.00%; 4.25%)
				tir.CommonSubexprElimTIR: 11684us [11684us] (0.03%; 73.79%)
			tir.BindParams: 19us [19us] (0.00%; 0.00%)
			sequential: 2753us [20us] (0.01%; 0.24%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 0.49%)
				tir.TextureFlatten: 143us [143us] (0.00%; 5.18%)
				tir.StorageFlatten: 840us [22us] (0.00%; 30.52%)
					tir.StorageFlatten_impl: 818us [8us] (0.00%; 97.39%)
						tir.BufferShapeLegalize: 114us [114us] (0.00%; 13.90%)
						tir.BufferStrideLegalize: 106us [106us] (0.00%; 12.91%)
						tir.ThreadScopePropagate: 13us [13us] (0.00%; 1.59%)
						tir.BufferBindUnwrapper: 104us [104us] (0.00%; 12.77%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.50%)
						tir.StorageFlattener: 368us [368us] (0.00%; 45.00%)
						tir.AssertSimplifier: 101us [101us] (0.00%; 12.32%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.19%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.20%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.15%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.14%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.14%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.23%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.15%)
				tir.LowerMatchBuffer: 19us [19us] (0.00%; 0.70%)
				tir.InjectSoftwarePipeline: 26us [26us] (0.00%; 0.96%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.15%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.15%)
				tir.BF16Legalize: 41us [4us] (0.00%; 1.48%)
					tir.BF16Promote: 14us [14us] (0.00%; 34.11%)
					tir.BF16CastElimination: 9us [9us] (0.00%; 23.10%)
					tir.BF16TypeLowering: 13us [13us] (0.00%; 32.29%)
				tir.NarrowDataType: 109us [109us] (0.00%; 3.96%)
				tir.Simplify: 219us [219us] (0.00%; 7.95%)
				tir.LoopPartition: 21us [21us] (0.00%; 0.76%)
				tir.VectorizeLoop: 17us [17us] (0.00%; 0.63%)
				tir.InjectVirtualThread: 17us [17us] (0.00%; 0.63%)
				tir.InjectDoubleBuffer: 7us [7us] (0.00%; 0.25%)
				tir.StorageRewrite: 37us [37us] (0.00%; 1.33%)
				tir.LowerVtcmAlloc: 6us [6us] (0.00%; 0.23%)
				tir.UnrollLoop: 9us [9us] (0.00%; 0.33%)
				tir.RenormalizeSplitPattern: 86us [86us] (0.00%; 3.11%)
				tir.Simplify: 103us [103us] (0.00%; 3.73%)
				tir.RemoveNoOp: 18us [18us] (0.00%; 0.64%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.22%)
				tir.HoistIfThenElse: 149us [4us] (0.00%; 5.42%)
					tir.InsertHoistIfThenElse: 27us [27us] (0.00%; 18.27%)
					tir.Simplify: 102us [102us] (0.00%; 68.24%)
					tir.RemoveNoOp: 16us [16us] (0.00%; 10.56%)
				tir.CommonSubexprElimTIR: 806us [806us] (0.00%; 29.27%)
			tir.BindParams: 6us [6us] (0.00%; 0.00%)
			sequential: 13322us [21us] (0.04%; 1.16%)
				tir.InjectPrefetch: 22us [22us] (0.00%; 0.17%)
				tir.TextureFlatten: 58us [58us] (0.00%; 0.44%)
				tir.StorageFlatten: 863us [21us] (0.00%; 6.48%)
					tir.StorageFlatten_impl: 842us [8us] (0.00%; 97.56%)
						tir.BufferShapeLegalize: 80us [80us] (0.00%; 9.55%)
						tir.BufferStrideLegalize: 83us [83us] (0.00%; 9.86%)
						tir.ThreadScopePropagate: 34us [34us] (0.00%; 4.01%)
						tir.BufferBindUnwrapper: 78us [78us] (0.00%; 9.28%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.44%)
						tir.StorageFlattener: 524us [524us] (0.00%; 62.16%)
						tir.AssertSimplifier: 32us [32us] (0.00%; 3.79%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.04%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.04%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.03%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.03%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.03%)
				tir.ManifestSharedMemoryLocalStage: 9us [9us] (0.00%; 0.07%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.03%)
				tir.LowerMatchBuffer: 39us [39us] (0.00%; 0.29%)
				tir.InjectSoftwarePipeline: 46us [46us] (0.00%; 0.34%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.03%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.03%)
				tir.BF16Legalize: 57us [4us] (0.00%; 0.43%)
					tir.BF16Promote: 16us [16us] (0.00%; 28.57%)
					tir.BF16CastElimination: 15us [15us] (0.00%; 25.78%)
					tir.BF16TypeLowering: 22us [22us] (0.00%; 38.32%)
				tir.NarrowDataType: 197us [197us] (0.00%; 1.48%)
				tir.Simplify: 494us [494us] (0.00%; 3.71%)
				tir.LoopPartition: 39us [39us] (0.00%; 0.29%)
				tir.VectorizeLoop: 40us [40us] (0.00%; 0.30%)
				tir.InjectVirtualThread: 43us [43us] (0.00%; 0.33%)
				tir.InjectDoubleBuffer: 9us [9us] (0.00%; 0.06%)
				tir.StorageRewrite: 122us [122us] (0.00%; 0.92%)
				tir.LowerVtcmAlloc: 14us [14us] (0.00%; 0.11%)
				tir.UnrollLoop: 131us [131us] (0.00%; 0.99%)
				tir.RenormalizeSplitPattern: 214us [214us] (0.00%; 1.61%)
				tir.Simplify: 676us [676us] (0.00%; 5.07%)
				tir.RemoveNoOp: 40us [40us] (0.00%; 0.30%)
				tir.RewriteUnsafeSelect: 57us [57us] (0.00%; 0.43%)
				tir.HoistIfThenElse: 495us [4us] (0.00%; 3.72%)
					tir.InsertHoistIfThenElse: 96us [96us] (0.00%; 19.47%)
					tir.Simplify: 369us [369us] (0.00%; 74.57%)
					tir.RemoveNoOp: 25us [25us] (0.00%; 5.08%)
				tir.CommonSubexprElimTIR: 9599us [9599us] (0.03%; 72.06%)
			tir.BindParams: 13us [13us] (0.00%; 0.00%)
			sequential: 2823us [18us] (0.01%; 0.25%)
				tir.InjectPrefetch: 13us [13us] (0.00%; 0.47%)
				tir.TextureFlatten: 135us [135us] (0.00%; 4.78%)
				tir.StorageFlatten: 878us [21us] (0.00%; 31.10%)
					tir.StorageFlatten_impl: 857us [8us] (0.00%; 97.64%)
						tir.BufferShapeLegalize: 114us [114us] (0.00%; 13.35%)
						tir.BufferStrideLegalize: 152us [152us] (0.00%; 17.71%)
						tir.ThreadScopePropagate: 13us [13us] (0.00%; 1.53%)
						tir.BufferBindUnwrapper: 106us [106us] (0.00%; 12.35%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.49%)
						tir.StorageFlattener: 362us [362us] (0.00%; 42.21%)
						tir.AssertSimplifier: 98us [98us] (0.00%; 11.41%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.18%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.17%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.14%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.13%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.14%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.22%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.14%)
				tir.LowerMatchBuffer: 18us [18us] (0.00%; 0.65%)
				tir.InjectSoftwarePipeline: 26us [26us] (0.00%; 0.91%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.14%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.14%)
				tir.BF16Legalize: 40us [4us] (0.00%; 1.41%)
					tir.BF16Promote: 13us [13us] (0.00%; 33.75%)
					tir.BF16CastElimination: 9us [9us] (0.00%; 23.35%)
					tir.BF16TypeLowering: 13us [13us] (0.00%; 32.37%)
				tir.NarrowDataType: 109us [109us] (0.00%; 3.85%)
				tir.Simplify: 219us [219us] (0.00%; 7.75%)
				tir.LoopPartition: 50us [50us] (0.00%; 1.76%)
				tir.VectorizeLoop: 17us [17us] (0.00%; 0.61%)
				tir.InjectVirtualThread: 17us [17us] (0.00%; 0.60%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.22%)
				tir.StorageRewrite: 35us [35us] (0.00%; 1.23%)
				tir.LowerVtcmAlloc: 7us [7us] (0.00%; 0.23%)
				tir.UnrollLoop: 9us [9us] (0.00%; 0.31%)
				tir.RenormalizeSplitPattern: 112us [112us] (0.00%; 3.98%)
				tir.Simplify: 103us [103us] (0.00%; 3.65%)
				tir.RemoveNoOp: 31us [31us] (0.00%; 1.10%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.23%)
				tir.HoistIfThenElse: 147us [4us] (0.00%; 5.20%)
					tir.InsertHoistIfThenElse: 27us [27us] (0.00%; 18.12%)
					tir.Simplify: 101us [101us] (0.00%; 68.87%)
					tir.RemoveNoOp: 15us [15us] (0.00%; 10.05%)
				tir.CommonSubexprElimTIR: 788us [788us] (0.00%; 27.90%)
			tir.BindParams: 6us [6us] (0.00%; 0.00%)
			sequential: 2806us [19us] (0.01%; 0.25%)
				tir.InjectPrefetch: 12us [12us] (0.00%; 0.43%)
				tir.TextureFlatten: 143us [143us] (0.00%; 5.09%)
				tir.StorageFlatten: 932us [20us] (0.00%; 33.21%)
					tir.StorageFlatten_impl: 912us [8us] (0.00%; 97.85%)
						tir.BufferShapeLegalize: 126us [126us] (0.00%; 13.79%)
						tir.BufferStrideLegalize: 117us [117us] (0.00%; 12.85%)
						tir.ThreadScopePropagate: 13us [13us] (0.00%; 1.41%)
						tir.BufferBindUnwrapper: 114us [114us] (0.00%; 12.51%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.42%)
						tir.StorageFlattener: 419us [419us] (0.00%; 45.94%)
						tir.AssertSimplifier: 111us [111us] (0.00%; 12.20%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.19%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.20%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.14%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.14%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.14%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.21%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.14%)
				tir.LowerMatchBuffer: 17us [17us] (0.00%; 0.60%)
				tir.InjectSoftwarePipeline: 24us [24us] (0.00%; 0.86%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.14%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.14%)
				tir.BF16Legalize: 39us [4us] (0.00%; 1.41%)
					tir.BF16Promote: 13us [13us] (0.00%; 33.27%)
					tir.BF16CastElimination: 10us [10us] (0.00%; 24.31%)
					tir.BF16TypeLowering: 13us [13us] (0.00%; 31.85%)
				tir.NarrowDataType: 107us [107us] (0.00%; 3.83%)
				tir.Simplify: 203us [203us] (0.00%; 7.23%)
				tir.LoopPartition: 17us [17us] (0.00%; 0.61%)
				tir.VectorizeLoop: 14us [14us] (0.00%; 0.50%)
				tir.InjectVirtualThread: 14us [14us] (0.00%; 0.50%)
				tir.InjectDoubleBuffer: 5us [5us] (0.00%; 0.19%)
				tir.StorageRewrite: 30us [30us] (0.00%; 1.07%)
				tir.LowerVtcmAlloc: 6us [6us] (0.00%; 0.22%)
				tir.UnrollLoop: 8us [8us] (0.00%; 0.28%)
				tir.RenormalizeSplitPattern: 63us [63us] (0.00%; 2.24%)
				tir.Simplify: 81us [81us] (0.00%; 2.89%)
				tir.RemoveNoOp: 13us [13us] (0.00%; 0.47%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.21%)
				tir.HoistIfThenElse: 117us [4us] (0.00%; 4.16%)
					tir.InsertHoistIfThenElse: 21us [21us] (0.00%; 18.07%)
					tir.Simplify: 80us [80us] (0.00%; 68.28%)
					tir.RemoveNoOp: 12us [12us] (0.00%; 9.86%)
				tir.CommonSubexprElimTIR: 894us [894us] (0.00%; 31.87%)
			tir.BindParams: 10us [10us] (0.00%; 0.00%)
			sequential: 78387us [38us] (0.23%; 6.85%)
				tir.InjectPrefetch: 23us [23us] (0.00%; 0.03%)
				tir.TextureFlatten: 89us [89us] (0.00%; 0.11%)
				tir.StorageFlatten: 1109us [35us] (0.00%; 1.42%)
					tir.StorageFlatten_impl: 1074us [11us] (0.00%; 96.81%)
						tir.BufferShapeLegalize: 100us [100us] (0.00%; 9.32%)
						tir.BufferStrideLegalize: 62us [62us] (0.00%; 5.79%)
						tir.ThreadScopePropagate: 36us [36us] (0.00%; 3.39%)
						tir.BufferBindUnwrapper: 59us [59us] (0.00%; 5.49%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.38%)
						tir.StorageFlattener: 707us [707us] (0.00%; 65.87%)
						tir.AssertSimplifier: 94us [94us] (0.00%; 8.75%)
				tir.LowerCrossThreadReduction: 22us [22us] (0.00%; 0.03%)
				tir.LowerInitBlock: 7us [7us] (0.00%; 0.01%)
				tir.PlanAndUpdateBufferAllocationLocation: 6us [6us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 6us [6us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 6us [6us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 14us [14us] (0.00%; 0.02%)
				tir.CompactBufferAllocation: 6us [6us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 81us [81us] (0.00%; 0.10%)
				tir.InjectSoftwarePipeline: 87us [87us] (0.00%; 0.11%)
				tir.LowerOpaqueBlock: 8us [8us] (0.00%; 0.01%)
				tir.FlattenBuffer: 6us [6us] (0.00%; 0.01%)
				tir.BF16Legalize: 68us [6us] (0.00%; 0.09%)
					tir.BF16Promote: 20us [20us] (0.00%; 29.48%)
					tir.BF16CastElimination: 16us [16us] (0.00%; 23.22%)
					tir.BF16TypeLowering: 27us [27us] (0.00%; 39.14%)
				tir.NarrowDataType: 232us [232us] (0.00%; 0.30%)
				tir.Simplify: 803us [803us] (0.00%; 1.02%)
				tir.LoopPartition: 78us [78us] (0.00%; 0.10%)
				tir.VectorizeLoop: 49us [49us] (0.00%; 0.06%)
				tir.InjectVirtualThread: 59us [59us] (0.00%; 0.08%)
				tir.InjectDoubleBuffer: 9us [9us] (0.00%; 0.01%)
				tir.StorageRewrite: 142us [142us] (0.00%; 0.18%)
				tir.LowerVtcmAlloc: 21us [21us] (0.00%; 0.03%)
				tir.UnrollLoop: 501us [501us] (0.00%; 0.64%)
				tir.RenormalizeSplitPattern: 408us [408us] (0.00%; 0.52%)
				tir.Simplify: 2711us [2711us] (0.01%; 3.46%)
				tir.RemoveNoOp: 68us [68us] (0.00%; 0.09%)
				tir.RewriteUnsafeSelect: 123us [123us] (0.00%; 0.16%)
				tir.HoistIfThenElse: 1585us [5us] (0.00%; 2.02%)
					tir.InsertHoistIfThenElse: 280us [280us] (0.00%; 17.68%)
					tir.Simplify: 1259us [1259us] (0.00%; 79.46%)
					tir.RemoveNoOp: 40us [40us] (0.00%; 2.52%)
				tir.CommonSubexprElimTIR: 70021us [70021us] (0.21%; 89.33%)
			tir.BindParams: 32us [32us] (0.00%; 0.00%)
			sequential: 31618us [28us] (0.09%; 2.76%)
				tir.InjectPrefetch: 25us [25us] (0.00%; 0.08%)
				tir.TextureFlatten: 186us [186us] (0.00%; 0.59%)
				tir.StorageFlatten: 1991us [25us] (0.01%; 6.30%)
					tir.StorageFlatten_impl: 1966us [36us] (0.01%; 98.74%)
						tir.BufferShapeLegalize: 255us [255us] (0.00%; 12.98%)
						tir.BufferStrideLegalize: 168us [168us] (0.00%; 8.54%)
						tir.ThreadScopePropagate: 42us [42us] (0.00%; 2.15%)
						tir.BufferBindUnwrapper: 292us [292us] (0.00%; 14.87%)
						tir.ApplyLayoutTransforms: 7us [7us] (0.00%; 0.37%)
						tir.StorageFlattener: 1022us [1022us] (0.00%; 51.98%)
						tir.AssertSimplifier: 143us [143us] (0.00%; 7.26%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.02%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.02%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 10us [10us] (0.00%; 0.03%)
				tir.CompactBufferAllocation: 5us [5us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 48us [48us] (0.00%; 0.15%)
				tir.InjectSoftwarePipeline: 60us [60us] (0.00%; 0.19%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 76us [5us] (0.00%; 0.24%)
					tir.BF16Promote: 26us [26us] (0.00%; 34.64%)
					tir.BF16CastElimination: 19us [19us] (0.00%; 24.81%)
					tir.BF16TypeLowering: 26us [26us] (0.00%; 34.15%)
				tir.NarrowDataType: 318us [318us] (0.00%; 1.00%)
				tir.Simplify: 897us [897us] (0.00%; 2.84%)
				tir.LoopPartition: 48us [48us] (0.00%; 0.15%)
				tir.VectorizeLoop: 73us [73us] (0.00%; 0.23%)
				tir.InjectVirtualThread: 133us [133us] (0.00%; 0.42%)
				tir.InjectDoubleBuffer: 10us [10us] (0.00%; 0.03%)
				tir.StorageRewrite: 148us [148us] (0.00%; 0.47%)
				tir.LowerVtcmAlloc: 16us [16us] (0.00%; 0.05%)
				tir.UnrollLoop: 544us [544us] (0.00%; 1.72%)
				tir.RenormalizeSplitPattern: 487us [487us] (0.00%; 1.54%)
				tir.Simplify: 2249us [2249us] (0.01%; 7.11%)
				tir.RemoveNoOp: 58us [58us] (0.00%; 0.18%)
				tir.RewriteUnsafeSelect: 163us [163us] (0.00%; 0.52%)
				tir.HoistIfThenElse: 2016us [7us] (0.01%; 6.38%)
					tir.InsertHoistIfThenElse: 457us [457us] (0.00%; 22.65%)
					tir.Simplify: 1481us [1481us] (0.00%; 73.48%)
					tir.RemoveNoOp: 71us [71us] (0.00%; 3.52%)
				tir.CommonSubexprElimTIR: 21998us [21998us] (0.07%; 69.57%)
			tir.BindParams: 28us [28us] (0.00%; 0.00%)
			sequential: 8693us [141us] (0.03%; 0.76%)
				tir.InjectPrefetch: 25us [25us] (0.00%; 0.29%)
				tir.TextureFlatten: 64us [64us] (0.00%; 0.73%)
				tir.StorageFlatten: 902us [23us] (0.00%; 10.38%)
					tir.StorageFlatten_impl: 879us [8us] (0.00%; 97.43%)
						tir.BufferShapeLegalize: 84us [84us] (0.00%; 9.51%)
						tir.BufferStrideLegalize: 80us [80us] (0.00%; 9.07%)
						tir.ThreadScopePropagate: 36us [36us] (0.00%; 4.08%)
						tir.BufferBindUnwrapper: 57us [57us] (0.00%; 6.49%)
