sequential: 21705098us [646us] (95.82%; 95.82%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 0.15%)
				tir.TextureFlatten: 82us [82us] (0.00%; 0.90%)
				tir.StorageFlatten: 806us [34us] (0.00%; 8.79%)
					tir.StorageFlatten_impl: 772us [6us] (0.00%; 95.82%)
						tir.BufferShapeLegalize: 95us [95us] (0.00%; 12.35%)
						tir.BufferStrideLegalize: 80us [80us] (0.00%; 10.32%)
						tir.ThreadScopePropagate: 36us [36us] (0.00%; 4.72%)
						tir.BufferBindUnwrapper: 80us [80us] (0.00%; 10.31%)
						tir.ApplyLayoutTransforms: 2us [2us] (0.00%; 0.23%)
						tir.StorageFlattener: 419us [419us] (0.00%; 54.25%)
						tir.AssertSimplifier: 55us [55us] (0.00%; 7.10%)
				tir.LowerCrossThreadReduction: 3us [3us] (0.00%; 0.03%)
				tir.LowerInitBlock: 2us [2us] (0.00%; 0.03%)
				tir.PlanAndUpdateBufferAllocationLocation: 2us [2us] (0.00%; 0.02%)
				tir.ConvertBlocksToOpaque: 2us [2us] (0.00%; 0.02%)
				tir.UnifyThreadBinding: 2us [2us] (0.00%; 0.02%)
				tir.ManifestSharedMemoryLocalStage: 5us [5us] (0.00%; 0.05%)
				tir.CompactBufferAllocation: 2us [2us] (0.00%; 0.02%)
				tir.LowerMatchBuffer: 166us [166us] (0.00%; 1.81%)
				tir.InjectSoftwarePipeline: 41us [41us] (0.00%; 0.45%)
				tir.LowerOpaqueBlock: 2us [2us] (0.00%; 0.03%)
				tir.FlattenBuffer: 2us [2us] (0.00%; 0.02%)
				tir.BF16Legalize: 80us [5us] (0.00%; 0.87%)
					tir.BF16Promote: 15us [15us] (0.00%; 18.50%)
					tir.BF16CastElimination: 45us [45us] (0.00%; 55.90%)
					tir.BF16TypeLowering: 15us [15us] (0.00%; 19.37%)
				tir.NarrowDataType: 262us [262us] (0.00%; 2.86%)
				tir.Simplify: 351us [351us] (0.00%; 3.83%)
				tir.LoopPartition: 75us [75us] (0.00%; 0.81%)
				tir.VectorizeLoop: 22us [22us] (0.00%; 0.24%)
				tir.InjectVirtualThread: 63us [63us] (0.00%; 0.69%)
				tir.InjectDoubleBuffer: 7us [7us] (0.00%; 0.07%)
				tir.StorageRewrite: 79us [79us] (0.00%; 0.86%)
				tir.UnrollLoop: 150us [150us] (0.00%; 1.64%)
				tir.RenormalizeSplitPattern: 162us [162us] (0.00%; 1.76%)
				tir.Simplify: 912us [912us] (0.00%; 9.95%)
				tir.RemoveNoOp: 886us [886us] (0.00%; 9.67%)
				tir.RewriteUnsafeSelect: 91us [91us] (0.00%; 1.00%)
				tir.HoistIfThenElse: 2372us [6us] (0.01%; 25.88%)
					tir.InsertHoistIfThenElse: 351us [351us] (0.00%; 14.78%)
					tir.Simplify: 1451us [1451us] (0.01%; 61.18%)
					tir.RemoveNoOp: 564us [564us] (0.00%; 23.78%)
				tir.CommonSubexprElimTIR: 2490us [2490us] (0.01%; 27.17%)
			tir.BindParams: 21us [21us] (0.00%; 0.01%)
			sequential: 1587us [166us] (0.01%; 0.38%)
				tir.InjectPrefetch: 13us [13us] (0.00%; 0.83%)
				tir.TextureFlatten: 49us [49us] (0.00%; 3.07%)
				tir.StorageFlatten: 409us [48us] (0.00%; 25.79%)
					tir.StorageFlatten_impl: 362us [5us] (0.00%; 88.37%)
						tir.BufferShapeLegalize: 63us [63us] (0.00%; 17.28%)
						tir.BufferStrideLegalize: 25us [25us] (0.00%; 7.00%)
						tir.ThreadScopePropagate: 47us [47us] (0.00%; 13.08%)
						tir.BufferBindUnwrapper: 50us [50us] (0.00%; 13.95%)
						tir.ApplyLayoutTransforms: 2us [2us] (0.00%; 0.50%)
						tir.StorageFlattener: 47us [47us] (0.00%; 13.11%)
						tir.AssertSimplifier: 122us [122us] (0.00%; 33.68%)
				tir.LowerCrossThreadReduction: 40us [40us] (0.00%; 2.51%)
				tir.LowerInitBlock: 38us [38us] (0.00%; 2.40%)
				tir.PlanAndUpdateBufferAllocationLocation: 2us [2us] (0.00%; 0.12%)
				tir.ConvertBlocksToOpaque: 2us [2us] (0.00%; 0.13%)
				tir.UnifyThreadBinding: 2us [2us] (0.00%; 0.15%)
				tir.ManifestSharedMemoryLocalStage: 15us [15us] (0.00%; 0.92%)
				tir.CompactBufferAllocation: 2us [2us] (0.00%; 0.14%)
				tir.LowerMatchBuffer: 92us [92us] (0.00%; 5.78%)
				tir.InjectSoftwarePipeline: 20us [20us] (0.00%; 1.28%)
				tir.LowerOpaqueBlock: 2us [2us] (0.00%; 0.14%)
				tir.FlattenBuffer: 2us [2us] (0.00%; 0.14%)
				tir.BF16Legalize: 133us [46us] (0.00%; 8.37%)
					tir.BF16Promote: 44us [44us] (0.00%; 33.27%)
					tir.BF16CastElimination: 2us [2us] (0.00%; 1.87%)
					tir.BF16TypeLowering: 41us [41us] (0.00%; 30.60%)
				tir.NarrowDataType: 71us [71us] (0.00%; 4.49%)
				tir.Simplify: 369us [369us] (0.00%; 23.28%)
				tir.LoopPartition: 19us [19us] (0.00%; 1.21%)
				tir.VectorizeLoop: 10us [10us] (0.00%; 0.65%)
				tir.InjectVirtualThread: 6us [6us] (0.00%; 0.35%)
				tir.InjectDoubleBuffer: 5us [5us] (0.00%; 0.34%)
				tir.StorageRewrite: 24us [24us] (0.00%; 1.49%)
				tir.UnrollLoop: 6us [6us] (0.00%; 0.36%)
				tir.RenormalizeSplitPattern: 3us [3us] (0.00%; 0.21%)
				tir.Simplify: 12us [12us] (0.00%; 0.75%)
				tir.RemoveNoOp: 19us [19us] (0.00%; 1.23%)
				tir.RewriteUnsafeSelect: 3us [3us] (0.00%; 0.19%)
				tir.HoistIfThenElse: 33us [3us] (0.00%; 2.10%)
					tir.InsertHoistIfThenElse: 9us [9us] (0.00%; 26.19%)
					tir.Simplify: 7us [7us] (0.00%; 22.03%)
					tir.RemoveNoOp: 14us [14us] (0.00%; 42.05%)
				tir.CommonSubexprElimTIR: 18us [18us] (0.00%; 1.16%)
			tir.BindParams: 5us [5us] (0.00%; 0.00%)
			sequential: 3695us [121us] (0.02%; 0.89%)
				tir.InjectPrefetch: 12us [12us] (0.00%; 0.31%)
				tir.TextureFlatten: 52us [52us] (0.00%; 1.41%)
				tir.StorageFlatten: 862us [22us] (0.00%; 23.32%)
					tir.StorageFlatten_impl: 840us [12us] (0.00%; 97.47%)
						tir.BufferShapeLegalize: 48us [48us] (0.00%; 5.70%)
						tir.BufferStrideLegalize: 33us [33us] (0.00%; 3.93%)
						tir.ThreadScopePropagate: 11us [11us] (0.00%; 1.34%)
						tir.BufferBindUnwrapper: 50us [50us] (0.00%; 5.91%)
						tir.ApplyLayoutTransforms: 5us [5us] (0.00%; 0.57%)
						tir.StorageFlattener: 594us [594us] (0.00%; 70.72%)
						tir.AssertSimplifier: 87us [87us] (0.00%; 10.42%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.15%)
				tir.LowerInitBlock: 4us [4us] (0.00%; 0.12%)
				tir.PlanAndUpdateBufferAllocationLocation: 2us [2us] (0.00%; 0.06%)
				tir.ConvertBlocksToOpaque: 3us [3us] (0.00%; 0.07%)
				tir.UnifyThreadBinding: 15us [15us] (0.00%; 0.39%)
				tir.ManifestSharedMemoryLocalStage: 5us [5us] (0.00%; 0.13%)
				tir.CompactBufferAllocation: 2us [2us] (0.00%; 0.07%)
				tir.LowerMatchBuffer: 27us [27us] (0.00%; 0.72%)
				tir.InjectSoftwarePipeline: 88us [88us] (0.00%; 2.39%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.11%)
				tir.FlattenBuffer: 14us [14us] (0.00%; 0.37%)
				tir.BF16Legalize: 104us [47us] (0.00%; 2.82%)
					tir.BF16Promote: 11us [11us] (0.00%; 10.95%)
					tir.BF16CastElimination: 37us [37us] (0.00%; 35.50%)
					tir.BF16TypeLowering: 9us [9us] (0.00%; 8.76%)
				tir.NarrowDataType: 174us [174us] (0.00%; 4.71%)
				tir.Simplify: 585us [585us] (0.00%; 15.83%)
				tir.LoopPartition: 71us [71us] (0.00%; 1.93%)
				tir.VectorizeLoop: 65us [65us] (0.00%; 1.76%)
				tir.InjectVirtualThread: 99us [99us] (0.00%; 2.67%)
				tir.InjectDoubleBuffer: 5us [5us] (0.00%; 0.14%)
				tir.StorageRewrite: 153us [153us] (0.00%; 4.14%)
				tir.UnrollLoop: 7us [7us] (0.00%; 0.19%)
				tir.RenormalizeSplitPattern: 306us [306us] (0.00%; 8.29%)
				tir.Simplify: 475us [475us] (0.00%; 12.87%)
				tir.RemoveNoOp: 44us [44us] (0.00%; 1.19%)
				tir.RewriteUnsafeSelect: 4us [4us] (0.00%; 0.12%)
				tir.HoistIfThenElse: 209us [5us] (0.00%; 5.67%)
					tir.InsertHoistIfThenElse: 29us [29us] (0.00%; 13.65%)
					tir.Simplify: 121us [121us] (0.00%; 58.00%)
					tir.RemoveNoOp: 54us [54us] (0.00%; 25.85%)
				tir.CommonSubexprElimTIR: 178us [178us] (0.00%; 4.81%)
			tir.BindParams: 5us [5us] (0.00%; 0.00%)
			sequential: 2855us [81us] (0.01%; 0.69%)
				tir.InjectPrefetch: 12us [12us] (0.00%; 0.44%)
				tir.TextureFlatten: 89us [89us] (0.00%; 3.10%)
				tir.StorageFlatten: 1020us [29us] (0.00%; 35.73%)
					tir.StorageFlatten_impl: 991us [8us] (0.00%; 97.16%)
						tir.BufferShapeLegalize: 105us [105us] (0.00%; 10.62%)
						tir.BufferStrideLegalize: 72us [72us] (0.00%; 7.29%)
						tir.ThreadScopePropagate: 44us [44us] (0.00%; 4.46%)
						tir.BufferBindUnwrapper: 67us [67us] (0.00%; 6.79%)
						tir.ApplyLayoutTransforms: 2us [2us] (0.00%; 0.23%)
						tir.StorageFlattener: 590us [590us] (0.00%; 59.58%)
						tir.AssertSimplifier: 102us [102us] (0.00%; 10.26%)
				tir.LowerCrossThreadReduction: 11us [11us] (0.00%; 0.39%)
				tir.LowerInitBlock: 3us [3us] (0.00%; 0.11%)
				tir.PlanAndUpdateBufferAllocationLocation: 2us [2us] (0.00%; 0.08%)
				tir.ConvertBlocksToOpaque: 2us [2us] (0.00%; 0.09%)
				tir.UnifyThreadBinding: 3us [3us] (0.00%; 0.09%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.23%)
				tir.CompactBufferAllocation: 3us [3us] (0.00%; 0.09%)
				tir.LowerMatchBuffer: 49us [49us] (0.00%; 1.71%)
				tir.InjectSoftwarePipeline: 130us [130us] (0.00%; 4.57%)
				tir.LowerOpaqueBlock: 3us [3us] (0.00%; 0.12%)
				tir.FlattenBuffer: 2us [2us] (0.00%; 0.08%)
				tir.BF16Legalize: 87us [9us] (0.00%; 3.03%)
					tir.BF16Promote: 14us [14us] (0.00%; 16.24%)
					tir.BF16CastElimination: 9us [9us] (0.00%; 10.08%)
					tir.BF16TypeLowering: 55us [55us] (0.00%; 63.11%)
				tir.NarrowDataType: 181us [181us] (0.00%; 6.35%)
				tir.Simplify: 217us [217us] (0.00%; 7.59%)
				tir.LoopPartition: 48us [48us] (0.00%; 1.70%)
				tir.VectorizeLoop: 4us [4us] (0.00%; 0.15%)
				tir.InjectVirtualThread: 41us [41us] (0.00%; 1.43%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.22%)
				tir.StorageRewrite: 74us [74us] (0.00%; 2.59%)
				tir.UnrollLoop: 11us [11us] (0.00%; 0.39%)
				tir.RenormalizeSplitPattern: 138us [138us] (0.00%; 4.84%)
				tir.Simplify: 153us [153us] (0.00%; 5.35%)
				tir.RemoveNoOp: 78us [78us] (0.00%; 2.74%)
				tir.RewriteUnsafeSelect: 7us [7us] (0.00%; 0.25%)
				tir.HoistIfThenElse: 278us [4us] (0.00%; 9.74%)
					tir.InsertHoistIfThenElse: 51us [51us] (0.00%; 18.30%)
					tir.Simplify: 153us [153us] (0.00%; 55.12%)
					tir.RemoveNoOp: 70us [70us] (0.00%; 25.06%)
				tir.CommonSubexprElimTIR: 113us [113us] (0.00%; 3.95%)
			tir.BindParams: 6us [6us] (0.00%; 0.00%)
			sequential: 1335us [29us] (0.01%; 0.32%)
				tir.InjectPrefetch: 11us [11us] (0.00%; 0.79%)
				tir.TextureFlatten: 39us [39us] (0.00%; 2.94%)
				tir.StorageFlatten: 572us [13us] (0.00%; 42.81%)
					tir.StorageFlatten_impl: 558us [12us] (0.00%; 97.64%)
						tir.BufferShapeLegalize: 42us [42us] (0.00%; 7.45%)
						tir.BufferStrideLegalize: 30us [30us] (0.00%; 5.37%)
						tir.ThreadScopePropagate: 52us [52us] (0.00%; 9.35%)
						tir.BufferBindUnwrapper: 61us [61us] (0.00%; 10.89%)
						tir.ApplyLayoutTransforms: 2us [2us] (0.00%; 0.37%)
						tir.StorageFlattener: 338us [338us] (0.00%; 60.49%)
						tir.AssertSimplifier: 22us [22us] (0.00%; 3.97%)
				tir.LowerCrossThreadReduction: 2us [2us] (0.00%; 0.19%)
				tir.LowerInitBlock: 3us [3us] (0.00%; 0.26%)
				tir.PlanAndUpdateBufferAllocationLocation: 2us [2us] (0.00%; 0.15%)
				tir.ConvertBlocksToOpaque: 3us [3us] (0.00%; 0.24%)
				tir.UnifyThreadBinding: 2us [2us] (0.00%; 0.15%)
				tir.ManifestSharedMemoryLocalStage: 3us [3us] (0.00%; 0.25%)
				tir.CompactBufferAllocation: 2us [2us] (0.00%; 0.17%)
				tir.LowerMatchBuffer: 23us [23us] (0.00%; 1.69%)
				tir.InjectSoftwarePipeline: 12us [12us] (0.00%; 0.89%)
				tir.LowerOpaqueBlock: 2us [2us] (0.00%; 0.17%)
				tir.FlattenBuffer: 2us [2us] (0.00%; 0.16%)
				tir.BF16Legalize: 16us [2us] (0.00%; 1.19%)
					tir.BF16Promote: 4us [4us] (0.00%; 27.45%)
					tir.BF16CastElimination: 3us [3us] (0.00%; 19.02%)
					tir.BF16TypeLowering: 6us [6us] (0.00%; 38.78%)
				tir.NarrowDataType: 49us [49us] (0.00%; 3.67%)
				tir.Simplify: 148us [148us] (0.00%; 11.06%)
				tir.LoopPartition: 25us [25us] (0.00%; 1.88%)
				tir.VectorizeLoop: 11us [11us] (0.00%; 0.80%)
				tir.InjectVirtualThread: 23us [23us] (0.00%; 1.70%)
				tir.InjectDoubleBuffer: 5us [5us] (0.00%; 0.37%)
				tir.StorageRewrite: 37us [37us] (0.00%; 2.75%)
				tir.UnrollLoop: 5us [5us] (0.00%; 0.40%)
				tir.RenormalizeSplitPattern: 40us [40us] (0.00%; 2.99%)
				tir.Simplify: 61us [61us] (0.00%; 4.57%)
				tir.RemoveNoOp: 28us [28us] (0.00%; 2.10%)
				tir.RewriteUnsafeSelect: 3us [3us] (0.00%; 0.22%)
				tir.HoistIfThenElse: 98us [4us] (0.00%; 7.33%)
					tir.InsertHoistIfThenElse: 20us [20us] (0.00%; 20.58%)
					tir.Simplify: 55us [55us] (0.00%; 56.67%)
					tir.RemoveNoOp: 18us [18us] (0.00%; 18.86%)
				tir.CommonSubexprElimTIR: 80us [80us] (0.00%; 5.99%)
			tir.BindParams: 5us [5us] (0.00%; 0.00%)
			sequential: 2375us [46us] (0.01%; 0.57%)
				tir.InjectPrefetch: 23us [23us] (0.00%; 0.97%)
				tir.TextureFlatten: 139us [139us] (0.00%; 5.87%)
				tir.StorageFlatten: 1383us [42us] (0.01%; 58.23%)
					tir.StorageFlatten_impl: 1341us [41us] (0.01%; 96.94%)
						tir.BufferShapeLegalize: 139us [139us] (0.00%; 10.39%)
						tir.BufferStrideLegalize: 80us [80us] (0.00%; 5.97%)
						tir.ThreadScopePropagate: 65us [65us] (0.00%; 4.82%)
						tir.BufferBindUnwrapper: 124us [124us] (0.00%; 9.21%)
						tir.ApplyLayoutTransforms: 2us [2us] (0.00%; 0.17%)
						tir.StorageFlattener: 864us [864us] (0.00%; 64.42%)
						tir.AssertSimplifier: 26us [26us] (0.00%; 1.94%)
				tir.LowerCrossThreadReduction: 3us [3us] (0.00%; 0.14%)
				tir.LowerInitBlock: 3us [3us] (0.00%; 0.13%)
				tir.PlanAndUpdateBufferAllocationLocation: 2us [2us] (0.00%; 0.08%)
				tir.ConvertBlocksToOpaque: 2us [2us] (0.00%; 0.09%)
				tir.UnifyThreadBinding: 2us [2us] (0.00%; 0.08%)
				tir.ManifestSharedMemoryLocalStage: 3us [3us] (0.00%; 0.14%)
				tir.CompactBufferAllocation: 2us [2us] (0.00%; 0.09%)
				tir.LowerMatchBuffer: 19us [19us] (0.00%; 0.81%)
				tir.InjectSoftwarePipeline: 25us [25us] (0.00%; 1.06%)
				tir.LowerOpaqueBlock: 2us [2us] (0.00%; 0.09%)
				tir.FlattenBuffer: 2us [2us] (0.00%; 0.10%)
				tir.BF16Legalize: 41us [3us] (0.00%; 1.71%)
					tir.BF16Promote: 16us [16us] (0.00%; 40.52%)
					tir.BF16CastElimination: 4us [4us] (0.00%; 9.12%)
					tir.BF16TypeLowering: 17us [17us] (0.00%; 42.97%)
				tir.NarrowDataType: 121us [121us] (0.00%; 5.08%)
				tir.Simplify: 146us [146us] (0.00%; 6.16%)
				tir.LoopPartition: 29us [29us] (0.00%; 1.24%)
				tir.VectorizeLoop: 14us [14us] (0.00%; 0.59%)
				tir.InjectVirtualThread: 14us [14us] (0.00%; 0.61%)
				tir.InjectDoubleBuffer: 10us [10us] (0.00%; 0.44%)
				tir.StorageRewrite: 30us [30us] (0.00%; 1.25%)
				tir.UnrollLoop: 6us [6us] (0.00%; 0.25%)
				tir.RenormalizeSplitPattern: 56us [56us] (0.00%; 2.36%)
				tir.Simplify: 46us [46us] (0.00%; 1.94%)
				tir.RemoveNoOp: 37us [37us] (0.00%; 1.56%)
				tir.RewriteUnsafeSelect: 3us [3us] (0.00%; 0.14%)
				tir.HoistIfThenElse: 125us [4us] (0.00%; 5.27%)
					tir.InsertHoistIfThenElse: 21us [21us] (0.00%; 16.61%)
					tir.Simplify: 83us [83us] (0.00%; 66.02%)
					tir.RemoveNoOp: 18us [18us] (0.00%; 14.36%)
				tir.CommonSubexprElimTIR: 38us [38us] (0.00%; 1.60%)
			tir.BindParams: 5us [5us] (0.00%; 0.00%)
			sequential: 25798us [34us] (0.11%; 6.23%)
				tir.InjectPrefetch: 28us [28us] (0.00%; 0.11%)
				tir.TextureFlatten: 249us [249us] (0.00%; 0.97%)
				tir.StorageFlatten: 2426us [12us] (0.01%; 9.40%)
					tir.StorageFlatten_impl: 2413us [44us] (0.01%; 99.49%)
						tir.BufferShapeLegalize: 284us [284us] (0.00%; 11.78%)
						tir.BufferStrideLegalize: 289us [289us] (0.00%; 11.97%)
						tir.ThreadScopePropagate: 164us [164us] (0.00%; 6.81%)
						tir.BufferBindUnwrapper: 361us [361us] (0.00%; 14.97%)
						tir.ApplyLayoutTransforms: 38us [38us] (0.00%; 1.58%)
						tir.StorageFlattener: 1133us [1133us] (0.01%; 46.96%)
						tir.AssertSimplifier: 99us [99us] (0.00%; 4.12%)
				tir.LowerCrossThreadReduction: 3us [3us] (0.00%; 0.01%)
				tir.LowerInitBlock: 3us [3us] (0.00%; 0.01%)
				tir.PlanAndUpdateBufferAllocationLocation: 2us [2us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 2us [2us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 2us [2us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.02%)
				tir.CompactBufferAllocation: 2us [2us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 53us [53us] (0.00%; 0.20%)
				tir.InjectSoftwarePipeline: 31us [31us] (0.00%; 0.12%)
				tir.LowerOpaqueBlock: 2us [2us] (0.00%; 0.01%)
				tir.FlattenBuffer: 2us [2us] (0.00%; 0.01%)
				tir.BF16Legalize: 41us [3us] (0.00%; 0.16%)
					tir.BF16Promote: 14us [14us] (0.00%; 34.54%)
					tir.BF16CastElimination: 10us [10us] (0.00%; 24.88%)
					tir.BF16TypeLowering: 14us [14us] (0.00%; 34.02%)
				tir.NarrowDataType: 136us [136us] (0.00%; 0.53%)
				tir.Simplify: 348us [348us] (0.00%; 1.35%)
				tir.LoopPartition: 70us [70us] (0.00%; 0.27%)
				tir.VectorizeLoop: 24us [24us] (0.00%; 0.09%)
				tir.InjectVirtualThread: 76us [76us] (0.00%; 0.30%)
				tir.InjectDoubleBuffer: 7us [7us] (0.00%; 0.03%)
				tir.StorageRewrite: 85us [85us] (0.00%; 0.33%)
				tir.UnrollLoop: 340us [340us] (0.00%; 1.32%)
				tir.RenormalizeSplitPattern: 256us [256us] (0.00%; 0.99%)
				tir.Simplify: 1048us [1048us] (0.00%; 4.06%)
				tir.RemoveNoOp: 1397us [1397us] (0.01%; 5.42%)
				tir.RewriteUnsafeSelect: 142us [142us] (0.00%; 0.55%)
				tir.HoistIfThenElse: 3529us [6us] (0.02%; 13.68%)
					tir.InsertHoistIfThenElse: 334us [334us] (0.00%; 9.46%)
					tir.Simplify: 2265us [2265us] (0.01%; 64.19%)
					tir.RemoveNoOp: 924us [924us] (0.00%; 26.17%)
				tir.CommonSubexprElimTIR: 15455us [15455us] (0.07%; 59.91%)
			tir.BindParams: 31us [31us] (0.00%; 0.01%)
			sequential: 1459us [21us] (0.01%; 0.35%)
				tir.InjectPrefetch: 9us [9us] (0.00%; 0.62%)
				tir.TextureFlatten: 35us [35us] (0.00%; 2.42%)
				tir.StorageFlatten: 555us [11us] (0.00%; 38.06%)
					tir.StorageFlatten_impl: 544us [5us] (0.00%; 97.99%)
						tir.BufferShapeLegalize: 36us [36us] (0.00%; 6.57%)
						tir.BufferStrideLegalize: 31us [31us] (0.00%; 5.62%)
						tir.ThreadScopePropagate: 14us [14us] (0.00%; 2.53%)
						tir.BufferBindUnwrapper: 32us [32us] (0.00%; 5.80%)
						tir.ApplyLayoutTransforms: 2us [2us] (0.00%; 0.29%)
						tir.StorageFlattener: 403us [403us] (0.00%; 74.00%)
						tir.AssertSimplifier: 23us [23us] (0.00%; 4.23%)
				tir.LowerCrossThreadReduction: 3us [3us] (0.00%; 0.18%)
				tir.LowerInitBlock: 2us [2us] (0.00%; 0.16%)
				tir.PlanAndUpdateBufferAllocationLocation: 2us [2us] (0.00%; 0.13%)
				tir.ConvertBlocksToOpaque: 2us [2us] (0.00%; 0.12%)
				tir.UnifyThreadBinding: 2us [2us] (0.00%; 0.12%)
				tir.ManifestSharedMemoryLocalStage: 3us [3us] (0.00%; 0.23%)
				tir.CompactBufferAllocation: 2us [2us] (0.00%; 0.14%)
				tir.LowerMatchBuffer: 27us [27us] (0.00%; 1.88%)
				tir.InjectSoftwarePipeline: 13us [13us] (0.00%; 0.91%)
				tir.LowerOpaqueBlock: 2us [2us] (0.00%; 0.13%)
				tir.FlattenBuffer: 2us [2us] (0.00%; 0.13%)
				tir.BF16Legalize: 18us [2us] (0.00%; 1.25%)
					tir.BF16Promote: 5us [5us] (0.00%; 28.35%)
					tir.BF16CastElimination: 4us [4us] (0.00%; 21.95%)
					tir.BF16TypeLowering: 7us [7us] (0.00%; 38.34%)
				tir.NarrowDataType: 51us [51us] (0.00%; 3.49%)
				tir.Simplify: 157us [157us] (0.00%; 10.74%)
				tir.LoopPartition: 29us [29us] (0.00%; 1.98%)
				tir.VectorizeLoop: 11us [11us] (0.00%; 0.72%)
				tir.InjectVirtualThread: 18us [18us] (0.00%; 1.22%)
				tir.InjectDoubleBuffer: 5us [5us] (0.00%; 0.32%)
				tir.StorageRewrite: 26us [26us] (0.00%; 1.75%)
				tir.UnrollLoop: 6us [6us] (0.00%; 0.40%)
				tir.RenormalizeSplitPattern: 62us [62us] (0.00%; 4.24%)
				tir.Simplify: 70us [70us] (0.00%; 4.80%)
				tir.RemoveNoOp: 43us [43us] (0.00%; 2.91%)
				tir.RewriteUnsafeSelect: 4us [4us] (0.00%; 0.27%)
				tir.HoistIfThenElse: 133us [3us] (0.00%; 9.11%)
					tir.InsertHoistIfThenElse: 25us [25us] (0.00%; 18.96%)
					tir.Simplify: 71us [71us] (0.00%; 53.05%)
					tir.RemoveNoOp: 34us [34us] (0.00%; 25.66%)
				tir.CommonSubexprElimTIR: 147us [147us] (0.00%; 10.09%)
			tir.BindParams: 4us [4us] (0.00%; 0.00%)
			sequential: 1816us [22us] (0.01%; 0.44%)
				tir.InjectPrefetch: 47us [47us] (0.00%; 2.60%)
				tir.TextureFlatten: 31us [31us] (0.00%; 1.70%)
				tir.StorageFlatten: 584us [10us] (0.00%; 32.17%)
					tir.StorageFlatten_impl: 574us [5us] (0.00%; 98.21%)
						tir.BufferShapeLegalize: 34us [34us] (0.00%; 5.88%)
						tir.BufferStrideLegalize: 77us [77us] (0.00%; 13.47%)
						tir.ThreadScopePropagate: 43us [43us] (0.00%; 7.50%)
						tir.BufferBindUnwrapper: 46us [46us] (0.00%; 8.10%)
						tir.ApplyLayoutTransforms: 2us [2us] (0.00%; 0.28%)
						tir.StorageFlattener: 339us [339us] (0.00%; 59.12%)
						tir.AssertSimplifier: 27us [27us] (0.00%; 4.71%)
				tir.LowerCrossThreadReduction: 3us [3us] (0.00%; 0.17%)
				tir.LowerInitBlock: 2us [2us] (0.00%; 0.13%)
				tir.PlanAndUpdateBufferAllocationLocation: 2us [2us] (0.00%; 0.10%)
				tir.ConvertBlocksToOpaque: 2us [2us] (0.00%; 0.11%)
				tir.UnifyThreadBinding: 2us [2us] (0.00%; 0.11%)
				tir.ManifestSharedMemoryLocalStage: 3us [3us] (0.00%; 0.19%)
				tir.CompactBufferAllocation: 2us [2us] (0.00%; 0.13%)
				tir.LowerMatchBuffer: 23us [23us] (0.00%; 1.24%)
				tir.InjectSoftwarePipeline: 16us [16us] (0.00%; 0.87%)
				tir.LowerOpaqueBlock: 2us [2us] (0.00%; 0.11%)
				tir.FlattenBuffer: 2us [2us] (0.00%; 0.10%)
				tir.BF16Legalize: 22us [2us] (0.00%; 1.19%)
					tir.BF16Promote: 6us [6us] (0.00%; 27.09%)
					tir.BF16CastElimination: 5us [5us] (0.00%; 22.14%)
					tir.BF16TypeLowering: 9us [9us] (0.00%; 41.06%)
				tir.NarrowDataType: 54us [54us] (0.00%; 2.98%)
				tir.Simplify: 169us [169us] (0.00%; 9.30%)
				tir.LoopPartition: 31us [31us] (0.00%; 1.71%)
				tir.VectorizeLoop: 14us [14us] (0.00%; 0.79%)
				tir.InjectVirtualThread: 20us [20us] (0.00%; 1.09%)
				tir.InjectDoubleBuffer: 5us [5us] (0.00%; 0.29%)
				tir.StorageRewrite: 118us [118us] (0.00%; 6.51%)
				tir.UnrollLoop: 7us [7us] (0.00%; 0.41%)
				tir.RenormalizeSplitPattern: 152us [152us] (0.00%; 8.35%)
				tir.Simplify: 116us [116us] (0.00%; 6.40%)
				tir.RemoveNoOp: 44us [44us] (0.00%; 2.44%)
				tir.RewriteUnsafeSelect: 4us [4us] (0.00%; 0.25%)
				tir.HoistIfThenElse: 135us [2us] (0.00%; 7.46%)
					tir.InsertHoistIfThenElse: 27us [27us] (0.00%; 20.28%)
					tir.Simplify: 70us [70us] (0.00%; 51.68%)
					tir.RemoveNoOp: 35us [35us] (0.00%; 26.22%)
				tir.CommonSubexprElimTIR: 180us [180us] (0.00%; 9.93%)
			tir.BindParams: 5us [5us] (0.00%; 0.00%)
			sequential: 2771us [79us] (0.01%; 0.67%)
				tir.InjectPrefetch: 13us [13us] (0.00%; 0.47%)
				tir.TextureFlatten: 76us [76us] (0.00%; 2.73%)
				tir.StorageFlatten: 632us [11us] (0.00%; 22.80%)
					tir.StorageFlatten_impl: 621us [5us] (0.00%; 98.27%)
						tir.BufferShapeLegalize: 79us [79us] (0.00%; 12.69%)
