sequential: 14926913us [222us] (94.96%; 94.96%)
				tir.TextureFlatten: 56us [56us] (0.00%; 0.43%)
				tir.StorageFlatten: 887us [48us] (0.01%; 6.89%)
					tir.StorageFlatten_impl: 839us [8us] (0.01%; 94.55%)
						tir.BufferShapeLegalize: 75us [75us] (0.00%; 8.99%)
						tir.BufferStrideLegalize: 62us [62us] (0.00%; 7.38%)
						tir.ThreadScopePropagate: 45us [45us] (0.00%; 5.34%)
						tir.BufferBindUnwrapper: 63us [63us] (0.00%; 7.48%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.50%)
						tir.StorageFlattener: 555us [555us] (0.00%; 66.12%)
						tir.AssertSimplifier: 27us [27us] (0.00%; 3.26%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.04%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.04%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.03%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.03%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.03%)
				tir.ManifestSharedMemoryLocalStage: 9us [9us] (0.00%; 0.07%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.03%)
				tir.LowerMatchBuffer: 32us [32us] (0.00%; 0.25%)
				tir.InjectSoftwarePipeline: 40us [40us] (0.00%; 0.31%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.03%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.03%)
				tir.BF16Legalize: 53us [4us] (0.00%; 0.41%)
					tir.BF16Promote: 15us [15us] (0.00%; 28.42%)
					tir.BF16CastElimination: 14us [14us] (0.00%; 25.99%)
					tir.BF16TypeLowering: 20us [20us] (0.00%; 37.77%)
				tir.NarrowDataType: 164us [164us] (0.00%; 1.28%)
				tir.Simplify: 350us [350us] (0.00%; 2.72%)
				tir.LoopPartition: 36us [36us] (0.00%; 0.28%)
				tir.VectorizeLoop: 32us [32us] (0.00%; 0.25%)
				tir.InjectVirtualThread: 43us [43us] (0.00%; 0.34%)
				tir.InjectDoubleBuffer: 8us [8us] (0.00%; 0.06%)
				tir.StorageRewrite: 103us [103us] (0.00%; 0.80%)
				tir.LowerVtcmAlloc: 14us [14us] (0.00%; 0.11%)
				tir.UnrollLoop: 200us [200us] (0.00%; 1.55%)
				tir.RenormalizeSplitPattern: 233us [233us] (0.00%; 1.81%)
				tir.Simplify: 699us [699us] (0.00%; 5.43%)
				tir.RemoveNoOp: 31us [31us] (0.00%; 0.24%)
				tir.RewriteUnsafeSelect: 44us [44us] (0.00%; 0.34%)
				tir.HoistIfThenElse: 698us [5us] (0.00%; 5.42%)
					tir.InsertHoistIfThenElse: 124us [124us] (0.00%; 17.72%)
					tir.Simplify: 544us [544us] (0.00%; 77.95%)
					tir.RemoveNoOp: 25us [25us] (0.00%; 3.65%)
				tir.CommonSubexprElimTIR: 9036us [9036us] (0.06%; 70.18%)
			tir.BindParams: 20us [20us] (0.00%; 0.01%)
			sequential: 534us [60us] (0.00%; 0.16%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 2.60%)
				tir.TextureFlatten: 13us [13us] (0.00%; 2.48%)
				tir.StorageFlatten: 120us [22us] (0.00%; 22.51%)
					tir.StorageFlatten_impl: 98us [8us] (0.00%; 81.82%)
						tir.BufferShapeLegalize: 18us [18us] (0.00%; 18.13%)
						tir.BufferStrideLegalize: 12us [12us] (0.00%; 12.50%)
						tir.ThreadScopePropagate: 7us [7us] (0.00%; 6.93%)
						tir.BufferBindUnwrapper: 11us [11us] (0.00%; 11.36%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 3.74%)
						tir.StorageFlattener: 32us [32us] (0.00%; 32.53%)
						tir.AssertSimplifier: 7us [7us] (0.00%; 7.15%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.96%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 1.08%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.76%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.75%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.76%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 1.08%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.79%)
				tir.LowerMatchBuffer: 9us [9us] (0.00%; 1.75%)
				tir.InjectSoftwarePipeline: 10us [10us] (0.00%; 1.84%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.80%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.80%)
				tir.BF16Legalize: 24us [4us] (0.00%; 4.47%)
					tir.BF16Promote: 6us [6us] (0.00%; 25.19%)
					tir.BF16CastElimination: 4us [4us] (0.00%; 18.58%)
					tir.BF16TypeLowering: 9us [9us] (0.00%; 37.64%)
				tir.NarrowDataType: 24us [24us] (0.00%; 4.49%)
				tir.Simplify: 64us [64us] (0.00%; 11.93%)
				tir.LoopPartition: 13us [13us] (0.00%; 2.51%)
				tir.VectorizeLoop: 14us [14us] (0.00%; 2.66%)
				tir.InjectVirtualThread: 8us [8us] (0.00%; 1.47%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 1.09%)
				tir.StorageRewrite: 26us [26us] (0.00%; 4.81%)
				tir.LowerVtcmAlloc: 5us [5us] (0.00%; 0.97%)
				tir.UnrollLoop: 7us [7us] (0.00%; 1.31%)
				tir.RenormalizeSplitPattern: 5us [5us] (0.00%; 1.02%)
				tir.Simplify: 11us [11us] (0.00%; 2.11%)
				tir.RemoveNoOp: 5us [5us] (0.00%; 0.99%)
				tir.RewriteUnsafeSelect: 4us [4us] (0.00%; 0.80%)
				tir.HoistIfThenElse: 30us [4us] (0.00%; 5.56%)
					tir.InsertHoistIfThenElse: 10us [10us] (0.00%; 33.22%)
					tir.Simplify: 11us [11us] (0.00%; 35.62%)
					tir.RemoveNoOp: 5us [5us] (0.00%; 16.18%)
				tir.CommonSubexprElimTIR: 20us [20us] (0.00%; 3.70%)
			tir.BindParams: 6us [6us] (0.00%; 0.00%)
			sequential: 1546us [21us] (0.01%; 0.47%)
				tir.InjectPrefetch: 15us [15us] (0.00%; 0.95%)
				tir.TextureFlatten: 24us [24us] (0.00%; 1.57%)
				tir.StorageFlatten: 489us [23us] (0.00%; 31.65%)
					tir.StorageFlatten_impl: 466us [8us] (0.00%; 95.30%)
						tir.BufferShapeLegalize: 30us [30us] (0.00%; 6.42%)
						tir.BufferStrideLegalize: 23us [23us] (0.00%; 4.91%)
						tir.ThreadScopePropagate: 14us [14us] (0.00%; 2.91%)
						tir.BufferBindUnwrapper: 20us [20us] (0.00%; 4.33%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.81%)
						tir.StorageFlattener: 355us [355us] (0.00%; 76.17%)
						tir.AssertSimplifier: 13us [13us] (0.00%; 2.75%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.37%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.37%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.27%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.26%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.27%)
				tir.ManifestSharedMemoryLocalStage: 7us [7us] (0.00%; 0.42%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.27%)
				tir.LowerMatchBuffer: 16us [16us] (0.00%; 1.02%)
				tir.InjectSoftwarePipeline: 19us [19us] (0.00%; 1.21%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.28%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.28%)
				tir.BF16Legalize: 33us [4us] (0.00%; 2.13%)
					tir.BF16Promote: 9us [9us] (0.00%; 26.30%)
					tir.BF16CastElimination: 7us [7us] (0.00%; 21.88%)
					tir.BF16TypeLowering: 13us [13us] (0.00%; 38.27%)
				tir.NarrowDataType: 72us [72us] (0.00%; 4.68%)
				tir.Simplify: 159us [159us] (0.00%; 10.30%)
				tir.LoopPartition: 18us [18us] (0.00%; 1.18%)
				tir.VectorizeLoop: 18us [18us] (0.00%; 1.15%)
				tir.InjectVirtualThread: 15us [15us] (0.00%; 0.95%)
				tir.InjectDoubleBuffer: 7us [7us] (0.00%; 0.43%)
				tir.StorageRewrite: 38us [38us] (0.00%; 2.44%)
				tir.LowerVtcmAlloc: 6us [6us] (0.00%; 0.38%)
				tir.UnrollLoop: 9us [9us] (0.00%; 0.56%)
				tir.RenormalizeSplitPattern: 61us [61us] (0.00%; 3.96%)
				tir.Simplify: 72us [72us] (0.00%; 4.66%)
				tir.RemoveNoOp: 14us [14us] (0.00%; 0.93%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.36%)
				tir.HoistIfThenElse: 112us [5us] (0.00%; 7.25%)
					tir.InsertHoistIfThenElse: 23us [23us] (0.00%; 20.66%)
					tir.Simplify: 72us [72us] (0.00%; 64.47%)
					tir.RemoveNoOp: 12us [12us] (0.00%; 10.78%)
				tir.CommonSubexprElimTIR: 280us [280us] (0.00%; 18.10%)
			tir.BindParams: 7us [7us] (0.00%; 0.00%)
			sequential: 2378us [20us] (0.02%; 0.73%)
				tir.InjectPrefetch: 15us [15us] (0.00%; 0.64%)
				tir.TextureFlatten: 46us [46us] (0.00%; 1.94%)
				tir.StorageFlatten: 730us [23us] (0.00%; 30.69%)
					tir.StorageFlatten_impl: 706us [41us] (0.00%; 96.81%)
						tir.BufferShapeLegalize: 82us [82us] (0.00%; 11.59%)
						tir.BufferStrideLegalize: 64us [64us] (0.00%; 8.99%)
						tir.ThreadScopePropagate: 43us [43us] (0.00%; 6.09%)
						tir.BufferBindUnwrapper: 46us [46us] (0.00%; 6.56%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.60%)
						tir.StorageFlattener: 406us [406us] (0.00%; 57.50%)
						tir.AssertSimplifier: 20us [20us] (0.00%; 2.84%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.23%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.23%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.18%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.18%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.18%)
				tir.ManifestSharedMemoryLocalStage: 8us [8us] (0.00%; 0.35%)
				tir.CompactBufferAllocation: 5us [5us] (0.00%; 0.21%)
				tir.LowerMatchBuffer: 22us [22us] (0.00%; 0.94%)
				tir.InjectSoftwarePipeline: 32us [32us] (0.00%; 1.36%)
				tir.LowerOpaqueBlock: 5us [5us] (0.00%; 0.19%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.18%)
				tir.BF16Legalize: 47us [4us] (0.00%; 1.99%)
					tir.BF16Promote: 17us [17us] (0.00%; 35.95%)
					tir.BF16CastElimination: 11us [11us] (0.00%; 22.37%)
					tir.BF16TypeLowering: 15us [15us] (0.00%; 32.20%)
				tir.NarrowDataType: 92us [92us] (0.00%; 3.85%)
				tir.Simplify: 193us [193us] (0.00%; 8.10%)
				tir.LoopPartition: 27us [27us] (0.00%; 1.14%)
				tir.VectorizeLoop: 6us [6us] (0.00%; 0.26%)
				tir.InjectVirtualThread: 28us [28us] (0.00%; 1.16%)
				tir.InjectDoubleBuffer: 8us [8us] (0.00%; 0.32%)
				tir.StorageRewrite: 104us [104us] (0.00%; 4.38%)
				tir.LowerVtcmAlloc: 11us [11us] (0.00%; 0.45%)
				tir.UnrollLoop: 14us [14us] (0.00%; 0.59%)
				tir.RenormalizeSplitPattern: 136us [136us] (0.00%; 5.74%)
				tir.Simplify: 152us [152us] (0.00%; 6.38%)
				tir.RemoveNoOp: 27us [27us] (0.00%; 1.14%)
				tir.RewriteUnsafeSelect: 9us [9us] (0.00%; 0.38%)
				tir.HoistIfThenElse: 224us [5us] (0.00%; 9.41%)
					tir.InsertHoistIfThenElse: 44us [44us] (0.00%; 19.44%)
					tir.Simplify: 153us [153us] (0.00%; 68.50%)
					tir.RemoveNoOp: 22us [22us] (0.00%; 10.05%)
				tir.CommonSubexprElimTIR: 389us [389us] (0.00%; 16.36%)
			tir.BindParams: 8us [8us] (0.00%; 0.00%)
			sequential: 912us [19us] (0.01%; 0.28%)
				tir.InjectPrefetch: 11us [11us] (0.00%; 1.21%)
				tir.TextureFlatten: 17us [17us] (0.00%; 1.85%)
				tir.StorageFlatten: 292us [22us] (0.00%; 32.01%)
					tir.StorageFlatten_impl: 270us [8us] (0.00%; 92.55%)
						tir.BufferShapeLegalize: 22us [22us] (0.00%; 8.01%)
						tir.BufferStrideLegalize: 16us [16us] (0.00%; 5.93%)
						tir.ThreadScopePropagate: 10us [10us] (0.00%; 3.80%)
						tir.BufferBindUnwrapper: 16us [16us] (0.00%; 5.82%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 1.32%)
						tir.StorageFlattener: 186us [186us] (0.00%; 68.75%)
						tir.AssertSimplifier: 10us [10us] (0.00%; 3.57%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.59%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.64%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.49%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.46%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.45%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.63%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.43%)
				tir.LowerMatchBuffer: 10us [10us] (0.00%; 1.15%)
				tir.InjectSoftwarePipeline: 12us [12us] (0.00%; 1.26%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.45%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.46%)
				tir.BF16Legalize: 24us [4us] (0.00%; 2.59%)
					tir.BF16Promote: 6us [6us] (0.00%; 26.12%)
					tir.BF16CastElimination: 5us [5us] (0.00%; 21.20%)
					tir.BF16TypeLowering: 8us [8us] (0.00%; 34.29%)
				tir.NarrowDataType: 40us [40us] (0.00%; 4.36%)
				tir.Simplify: 89us [89us] (0.00%; 9.76%)
				tir.LoopPartition: 15us [15us] (0.00%; 1.59%)
				tir.VectorizeLoop: 14us [14us] (0.00%; 1.59%)
				tir.InjectVirtualThread: 10us [10us] (0.00%; 1.06%)
				tir.InjectDoubleBuffer: 5us [5us] (0.00%; 0.58%)
				tir.StorageRewrite: 24us [24us] (0.00%; 2.66%)
				tir.LowerVtcmAlloc: 5us [5us] (0.00%; 0.52%)
				tir.UnrollLoop: 7us [7us] (0.00%; 0.75%)
				tir.RenormalizeSplitPattern: 34us [34us] (0.00%; 3.75%)
				tir.Simplify: 36us [36us] (0.00%; 3.92%)
				tir.RemoveNoOp: 10us [10us] (0.00%; 1.12%)
				tir.RewriteUnsafeSelect: 5us [5us] (0.00%; 0.52%)
				tir.HoistIfThenElse: 64us [5us] (0.00%; 6.98%)
					tir.InsertHoistIfThenElse: 14us [14us] (0.00%; 21.96%)
					tir.Simplify: 36us [36us] (0.00%; 57.09%)
					tir.RemoveNoOp: 9us [9us] (0.00%; 13.70%)
				tir.CommonSubexprElimTIR: 129us [129us] (0.00%; 14.15%)
			tir.BindParams: 6us [6us] (0.00%; 0.00%)
			sequential: 1277us [20us] (0.01%; 0.39%)
				tir.InjectPrefetch: 13us [13us] (0.00%; 0.99%)
				tir.TextureFlatten: 37us [37us] (0.00%; 2.87%)
				tir.StorageFlatten: 644us [21us] (0.00%; 50.40%)
					tir.StorageFlatten_impl: 622us [8us] (0.00%; 96.69%)
						tir.BufferShapeLegalize: 42us [42us] (0.00%; 6.77%)
						tir.BufferStrideLegalize: 36us [36us] (0.00%; 5.73%)
						tir.ThreadScopePropagate: 29us [29us] (0.00%; 4.65%)
						tir.BufferBindUnwrapper: 34us [34us] (0.00%; 5.48%)
						tir.ApplyLayoutTransforms: 3us [3us] (0.00%; 0.55%)
						tir.StorageFlattener: 460us [460us] (0.00%; 73.97%)
						tir.AssertSimplifier: 10us [10us] (0.00%; 1.64%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.38%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.44%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.32%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.30%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.33%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.50%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.32%)
				tir.LowerMatchBuffer: 11us [11us] (0.00%; 0.89%)
				tir.InjectSoftwarePipeline: 14us [14us] (0.00%; 1.08%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.33%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.31%)
				tir.BF16Legalize: 27us [4us] (0.00%; 2.14%)
					tir.BF16Promote: 7us [7us] (0.00%; 25.81%)
					tir.BF16CastElimination: 6us [6us] (0.00%; 20.84%)
					tir.BF16TypeLowering: 10us [10us] (0.00%; 38.05%)
				tir.NarrowDataType: 48us [48us] (0.00%; 3.79%)
				tir.Simplify: 100us [100us] (0.00%; 7.82%)
				tir.LoopPartition: 14us [14us] (0.00%; 1.11%)
				tir.VectorizeLoop: 17us [17us] (0.00%; 1.35%)
				tir.InjectVirtualThread: 10us [10us] (0.00%; 0.78%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.46%)
				tir.StorageRewrite: 33us [33us] (0.00%; 2.55%)
				tir.LowerVtcmAlloc: 5us [5us] (0.00%; 0.37%)
				tir.UnrollLoop: 7us [7us] (0.00%; 0.54%)
				tir.RenormalizeSplitPattern: 34us [34us] (0.00%; 2.67%)
				tir.Simplify: 34us [34us] (0.00%; 2.66%)
				tir.RemoveNoOp: 10us [10us] (0.00%; 0.77%)
				tir.RewriteUnsafeSelect: 4us [4us] (0.00%; 0.34%)
				tir.HoistIfThenElse: 62us [4us] (0.00%; 4.89%)
					tir.InsertHoistIfThenElse: 16us [16us] (0.00%; 26.16%)
					tir.Simplify: 34us [34us] (0.00%; 54.25%)
					tir.RemoveNoOp: 8us [8us] (0.00%; 12.77%)
				tir.CommonSubexprElimTIR: 86us [86us] (0.00%; 6.71%)
			tir.BindParams: 6us [6us] (0.00%; 0.00%)
			sequential: 39370us [24us] (0.25%; 12.06%)
				tir.InjectPrefetch: 17us [17us] (0.00%; 0.04%)
				tir.TextureFlatten: 74us [74us] (0.00%; 0.19%)
				tir.StorageFlatten: 942us [23us] (0.01%; 2.39%)
					tir.StorageFlatten_impl: 918us [8us] (0.01%; 97.53%)
						tir.BufferShapeLegalize: 84us [84us] (0.00%; 9.17%)
						tir.BufferStrideLegalize: 72us [72us] (0.00%; 7.86%)
						tir.ThreadScopePropagate: 44us [44us] (0.00%; 4.84%)
						tir.BufferBindUnwrapper: 68us [68us] (0.00%; 7.39%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.47%)
						tir.StorageFlattener: 596us [596us] (0.00%; 64.87%)
						tir.AssertSimplifier: 41us [41us] (0.00%; 4.49%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.01%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.01%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 8us [8us] (0.00%; 0.02%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 30us [30us] (0.00%; 0.08%)
				tir.InjectSoftwarePipeline: 40us [40us] (0.00%; 0.10%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 58us [4us] (0.00%; 0.15%)
					tir.BF16Promote: 20us [20us] (0.00%; 34.44%)
					tir.BF16CastElimination: 14us [14us] (0.00%; 23.50%)
					tir.BF16TypeLowering: 20us [20us] (0.00%; 34.45%)
				tir.NarrowDataType: 190us [190us] (0.00%; 0.48%)
				tir.Simplify: 354us [354us] (0.00%; 0.90%)
				tir.LoopPartition: 37us [37us] (0.00%; 0.09%)
				tir.VectorizeLoop: 36us [36us] (0.00%; 0.09%)
				tir.InjectVirtualThread: 58us [58us] (0.00%; 0.15%)
				tir.InjectDoubleBuffer: 9us [9us] (0.00%; 0.02%)
				tir.StorageRewrite: 158us [158us] (0.00%; 0.40%)
				tir.LowerVtcmAlloc: 14us [14us] (0.00%; 0.04%)
				tir.UnrollLoop: 428us [428us] (0.00%; 1.09%)
				tir.RenormalizeSplitPattern: 402us [402us] (0.00%; 1.02%)
				tir.Simplify: 1433us [1433us] (0.01%; 3.64%)
				tir.RemoveNoOp: 64us [64us] (0.00%; 0.16%)
				tir.RewriteUnsafeSelect: 82us [82us] (0.00%; 0.21%)
				tir.HoistIfThenElse: 1244us [5us] (0.01%; 3.16%)
					tir.InsertHoistIfThenElse: 214us [214us] (0.00%; 17.24%)
					tir.Simplify: 994us [994us] (0.01%; 79.89%)
					tir.RemoveNoOp: 31us [31us] (0.00%; 2.48%)
				tir.CommonSubexprElimTIR: 33635us [33635us] (0.21%; 85.43%)
			tir.BindParams: 25us [25us] (0.00%; 0.01%)
			sequential: 2039us [20us] (0.01%; 0.62%)
				tir.InjectPrefetch: 13us [13us] (0.00%; 0.65%)
				tir.TextureFlatten: 25us [25us] (0.00%; 1.25%)
				tir.StorageFlatten: 737us [21us] (0.00%; 36.15%)
					tir.StorageFlatten_impl: 716us [7us] (0.00%; 97.16%)
						tir.BufferShapeLegalize: 29us [29us] (0.00%; 4.06%)
						tir.BufferStrideLegalize: 25us [25us] (0.00%; 3.42%)
						tir.ThreadScopePropagate: 17us [17us] (0.00%; 2.38%)
						tir.BufferBindUnwrapper: 24us [24us] (0.00%; 3.31%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.50%)
						tir.StorageFlattener: 599us [599us] (0.00%; 83.68%)
						tir.AssertSimplifier: 12us [12us] (0.00%; 1.63%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.24%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.24%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.20%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.20%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.19%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.32%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.21%)
				tir.LowerMatchBuffer: 14us [14us] (0.00%; 0.71%)
				tir.InjectSoftwarePipeline: 18us [18us] (0.00%; 0.86%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.20%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.20%)
				tir.BF16Legalize: 29us [4us] (0.00%; 1.40%)
					tir.BF16Promote: 8us [8us] (0.00%; 26.56%)
					tir.BF16CastElimination: 6us [6us] (0.00%; 22.73%)
					tir.BF16TypeLowering: 10us [10us] (0.00%; 35.91%)
				tir.NarrowDataType: 69us [69us] (0.00%; 3.39%)
				tir.Simplify: 157us [157us] (0.00%; 7.69%)
				tir.LoopPartition: 18us [18us] (0.00%; 0.86%)
				tir.VectorizeLoop: 16us [16us] (0.00%; 0.81%)
				tir.InjectVirtualThread: 13us [13us] (0.00%; 0.66%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.30%)
				tir.StorageRewrite: 33us [33us] (0.00%; 1.60%)
				tir.LowerVtcmAlloc: 6us [6us] (0.00%; 0.28%)
				tir.UnrollLoop: 9us [9us] (0.00%; 0.42%)
				tir.RenormalizeSplitPattern: 61us [61us] (0.00%; 3.02%)
				tir.Simplify: 96us [96us] (0.00%; 4.70%)
				tir.RemoveNoOp: 39us [39us] (0.00%; 1.90%)
				tir.RewriteUnsafeSelect: 5us [5us] (0.00%; 0.26%)
				tir.HoistIfThenElse: 110us [4us] (0.00%; 5.40%)
					tir.InsertHoistIfThenElse: 21us [21us] (0.00%; 19.40%)
					tir.Simplify: 73us [73us] (0.00%; 66.40%)
					tir.RemoveNoOp: 11us [11us] (0.00%; 10.40%)
				tir.CommonSubexprElimTIR: 504us [504us] (0.00%; 24.73%)
			tir.BindParams: 6us [6us] (0.00%; 0.00%)
			sequential: 1809us [22us] (0.01%; 0.55%)
				tir.InjectPrefetch: 12us [12us] (0.00%; 0.65%)
				tir.TextureFlatten: 21us [21us] (0.00%; 1.14%)
				tir.StorageFlatten: 403us [20us] (0.00%; 22.30%)
					tir.StorageFlatten_impl: 383us [7us] (0.00%; 95.08%)
						tir.BufferShapeLegalize: 27us [27us] (0.00%; 7.15%)
						tir.BufferStrideLegalize: 21us [21us] (0.00%; 5.38%)
						tir.ThreadScopePropagate: 12us [12us] (0.00%; 3.23%)
						tir.BufferBindUnwrapper: 20us [20us] (0.00%; 5.13%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.97%)
						tir.StorageFlattener: 281us [281us] (0.00%; 73.31%)
						tir.AssertSimplifier: 11us [11us] (0.00%; 2.95%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.29%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.30%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.21%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.22%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.21%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.34%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.22%)
				tir.LowerMatchBuffer: 15us [15us] (0.00%; 0.85%)
				tir.InjectSoftwarePipeline: 18us [18us] (0.00%; 1.01%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.21%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.24%)
				tir.BF16Legalize: 35us [4us] (0.00%; 1.95%)
					tir.BF16Promote: 11us [11us] (0.00%; 32.47%)
					tir.BF16CastElimination: 7us [7us] (0.00%; 20.98%)
					tir.BF16TypeLowering: 12us [12us] (0.00%; 35.03%)
				tir.NarrowDataType: 73us [73us] (0.00%; 4.03%)
				tir.Simplify: 177us [177us] (0.00%; 9.77%)
				tir.LoopPartition: 19us [19us] (0.00%; 1.06%)
				tir.VectorizeLoop: 19us [19us] (0.00%; 1.07%)
				tir.InjectVirtualThread: 16us [16us] (0.00%; 0.88%)
				tir.InjectDoubleBuffer: 7us [7us] (0.00%; 0.37%)
				tir.StorageRewrite: 45us [45us] (0.00%; 2.47%)
				tir.LowerVtcmAlloc: 7us [7us] (0.00%; 0.40%)
				tir.UnrollLoop: 9us [9us] (0.00%; 0.48%)
				tir.RenormalizeSplitPattern: 64us [64us] (0.00%; 3.53%)
				tir.Simplify: 83us [83us] (0.00%; 4.60%)
				tir.RemoveNoOp: 15us [15us] (0.00%; 0.81%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.35%)
				tir.HoistIfThenElse: 128us [5us] (0.00%; 7.06%)
					tir.InsertHoistIfThenElse: 26us [26us] (0.00%; 20.30%)
					tir.Simplify: 84us [84us] (0.00%; 66.10%)
					tir.RemoveNoOp: 13us [13us] (0.00%; 9.89%)
