sequential: 14842512us [218us] (94.83%; 94.83%)
				tir.TextureFlatten: 52us [52us] (0.00%; 0.42%)
				tir.StorageFlatten: 889us [20us] (0.01%; 7.20%)
					tir.StorageFlatten_impl: 869us [8us] (0.01%; 97.70%)
						tir.BufferShapeLegalize: 69us [69us] (0.00%; 7.97%)
						tir.BufferStrideLegalize: 60us [60us] (0.00%; 6.85%)
						tir.ThreadScopePropagate: 43us [43us] (0.00%; 4.90%)
						tir.BufferBindUnwrapper: 55us [55us] (0.00%; 6.37%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.48%)
						tir.StorageFlattener: 602us [602us] (0.00%; 69.29%)
						tir.AssertSimplifier: 28us [28us] (0.00%; 3.18%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.04%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.04%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.03%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.03%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.03%)
				tir.ManifestSharedMemoryLocalStage: 8us [8us] (0.00%; 0.07%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.03%)
				tir.LowerMatchBuffer: 31us [31us] (0.00%; 0.25%)
				tir.InjectSoftwarePipeline: 39us [39us] (0.00%; 0.32%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.03%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.03%)
				tir.BF16Legalize: 52us [4us] (0.00%; 0.42%)
					tir.BF16Promote: 14us [14us] (0.00%; 27.68%)
					tir.BF16CastElimination: 13us [13us] (0.00%; 25.92%)
					tir.BF16TypeLowering: 20us [20us] (0.00%; 38.45%)
				tir.NarrowDataType: 167us [167us] (0.00%; 1.35%)
				tir.Simplify: 324us [324us] (0.00%; 2.62%)
				tir.LoopPartition: 35us [35us] (0.00%; 0.28%)
				tir.VectorizeLoop: 30us [30us] (0.00%; 0.24%)
				tir.InjectVirtualThread: 41us [41us] (0.00%; 0.33%)
				tir.InjectDoubleBuffer: 11us [11us] (0.00%; 0.09%)
				tir.StorageRewrite: 103us [103us] (0.00%; 0.83%)
				tir.LowerVtcmAlloc: 13us [13us] (0.00%; 0.11%)
				tir.UnrollLoop: 201us [201us] (0.00%; 1.62%)
				tir.RenormalizeSplitPattern: 197us [197us] (0.00%; 1.59%)
				tir.Simplify: 662us [662us] (0.00%; 5.36%)
				tir.RemoveNoOp: 31us [31us] (0.00%; 0.25%)
				tir.RewriteUnsafeSelect: 43us [43us] (0.00%; 0.35%)
				tir.HoistIfThenElse: 666us [4us] (0.00%; 5.39%)
					tir.InsertHoistIfThenElse: 122us [122us] (0.00%; 18.39%)
					tir.Simplify: 515us [515us] (0.00%; 77.34%)
					tir.RemoveNoOp: 24us [24us] (0.00%; 3.63%)
				tir.CommonSubexprElimTIR: 8690us [8690us] (0.06%; 70.35%)
			tir.BindParams: 18us [18us] (0.00%; 0.01%)
			sequential: 507us [54us] (0.00%; 0.15%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 2.72%)
				tir.TextureFlatten: 13us [13us] (0.00%; 2.56%)
				tir.StorageFlatten: 115us [21us] (0.00%; 22.66%)
					tir.StorageFlatten_impl: 94us [7us] (0.00%; 81.63%)
						tir.BufferShapeLegalize: 17us [17us] (0.00%; 17.91%)
						tir.BufferStrideLegalize: 12us [12us] (0.00%; 12.92%)
						tir.ThreadScopePropagate: 7us [7us] (0.00%; 7.10%)
						tir.BufferBindUnwrapper: 10us [10us] (0.00%; 11.13%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 3.79%)
						tir.StorageFlattener: 31us [31us] (0.00%; 32.59%)
						tir.AssertSimplifier: 7us [7us] (0.00%; 6.93%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.89%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 1.02%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.77%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.74%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.76%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 1.09%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.79%)
				tir.LowerMatchBuffer: 9us [9us] (0.00%; 1.68%)
				tir.InjectSoftwarePipeline: 10us [10us] (0.00%; 2.04%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.83%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.80%)
				tir.BF16Legalize: 23us [4us] (0.00%; 4.50%)
					tir.BF16Promote: 6us [6us] (0.00%; 26.22%)
					tir.BF16CastElimination: 4us [4us] (0.00%; 19.69%)
					tir.BF16TypeLowering: 8us [8us] (0.00%; 35.03%)
				tir.NarrowDataType: 22us [22us] (0.00%; 4.43%)
				tir.Simplify: 62us [62us] (0.00%; 12.13%)
				tir.LoopPartition: 12us [12us] (0.00%; 2.30%)
				tir.VectorizeLoop: 14us [14us] (0.00%; 2.67%)
				tir.InjectVirtualThread: 7us [7us] (0.00%; 1.44%)
				tir.InjectDoubleBuffer: 5us [5us] (0.00%; 1.07%)
				tir.StorageRewrite: 25us [25us] (0.00%; 4.94%)
				tir.LowerVtcmAlloc: 5us [5us] (0.00%; 0.89%)
				tir.UnrollLoop: 7us [7us] (0.00%; 1.33%)
				tir.RenormalizeSplitPattern: 5us [5us] (0.00%; 0.96%)
				tir.Simplify: 11us [11us] (0.00%; 2.20%)
				tir.RemoveNoOp: 5us [5us] (0.00%; 0.90%)
				tir.RewriteUnsafeSelect: 4us [4us] (0.00%; 0.83%)
				tir.HoistIfThenElse: 28us [4us] (0.00%; 5.51%)
					tir.InsertHoistIfThenElse: 10us [10us] (0.00%; 33.99%)
					tir.Simplify: 10us [10us] (0.00%; 35.39%)
					tir.RemoveNoOp: 4us [4us] (0.00%; 15.44%)
				tir.CommonSubexprElimTIR: 19us [19us] (0.00%; 3.82%)
			tir.BindParams: 5us [5us] (0.00%; 0.00%)
			sequential: 1647us [43us] (0.01%; 0.50%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 0.85%)
				tir.TextureFlatten: 23us [23us] (0.00%; 1.41%)
				tir.StorageFlatten: 454us [22us] (0.00%; 27.56%)
					tir.StorageFlatten_impl: 432us [8us] (0.00%; 95.18%)
						tir.BufferShapeLegalize: 30us [30us] (0.00%; 7.03%)
						tir.BufferStrideLegalize: 21us [21us] (0.00%; 4.95%)
						tir.ThreadScopePropagate: 12us [12us] (0.00%; 2.87%)
						tir.BufferBindUnwrapper: 20us [20us] (0.00%; 4.56%)
						tir.ApplyLayoutTransforms: 3us [3us] (0.00%; 0.78%)
						tir.StorageFlattener: 325us [325us] (0.00%; 75.31%)
						tir.AssertSimplifier: 12us [12us] (0.00%; 2.73%)
				tir.LowerCrossThreadReduction: 8us [8us] (0.00%; 0.51%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.30%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.25%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.22%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.23%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.35%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.23%)
				tir.LowerMatchBuffer: 14us [14us] (0.00%; 0.87%)
				tir.InjectSoftwarePipeline: 19us [19us] (0.00%; 1.14%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.23%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.23%)
				tir.BF16Legalize: 46us [4us] (0.00%; 2.77%)
					tir.BF16Promote: 8us [8us] (0.00%; 18.24%)
					tir.BF16CastElimination: 22us [22us] (0.00%; 48.20%)
					tir.BF16TypeLowering: 11us [11us] (0.00%; 24.95%)
				tir.NarrowDataType: 68us [68us] (0.00%; 4.15%)
				tir.Simplify: 150us [150us] (0.00%; 9.11%)
				tir.LoopPartition: 17us [17us] (0.00%; 1.03%)
				tir.VectorizeLoop: 16us [16us] (0.00%; 0.97%)
				tir.InjectVirtualThread: 13us [13us] (0.00%; 0.79%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.37%)
				tir.StorageRewrite: 36us [36us] (0.00%; 2.17%)
				tir.LowerVtcmAlloc: 5us [5us] (0.00%; 0.33%)
				tir.UnrollLoop: 8us [8us] (0.00%; 0.47%)
				tir.RenormalizeSplitPattern: 57us [57us] (0.00%; 3.47%)
				tir.Simplify: 68us [68us] (0.00%; 4.15%)
				tir.RemoveNoOp: 13us [13us] (0.00%; 0.76%)
				tir.RewriteUnsafeSelect: 5us [5us] (0.00%; 0.31%)
				tir.HoistIfThenElse: 131us [30us] (0.00%; 7.95%)
					tir.InsertHoistIfThenElse: 22us [22us] (0.00%; 16.50%)
					tir.Simplify: 68us [68us] (0.00%; 51.93%)
					tir.RemoveNoOp: 11us [11us] (0.00%; 8.43%)
				tir.CommonSubexprElimTIR: 399us [399us] (0.00%; 24.22%)
			tir.BindParams: 6us [6us] (0.00%; 0.00%)
			sequential: 2248us [19us] (0.01%; 0.68%)
				tir.InjectPrefetch: 15us [15us] (0.00%; 0.67%)
				tir.TextureFlatten: 45us [45us] (0.00%; 2.02%)
				tir.StorageFlatten: 581us [21us] (0.00%; 25.83%)
					tir.StorageFlatten_impl: 559us [7us] (0.00%; 96.34%)
						tir.BufferShapeLegalize: 68us [68us] (0.00%; 12.09%)
						tir.BufferStrideLegalize: 49us [49us] (0.00%; 8.77%)
						tir.ThreadScopePropagate: 42us [42us] (0.00%; 7.46%)
						tir.BufferBindUnwrapper: 45us [45us] (0.00%; 7.96%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.73%)
						tir.StorageFlattener: 326us [326us] (0.00%; 58.32%)
						tir.AssertSimplifier: 19us [19us] (0.00%; 3.36%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.21%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.21%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.17%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.16%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.16%)
				tir.ManifestSharedMemoryLocalStage: 8us [8us] (0.00%; 0.34%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.18%)
				tir.LowerMatchBuffer: 21us [21us] (0.00%; 0.92%)
				tir.InjectSoftwarePipeline: 31us [31us] (0.00%; 1.37%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.17%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.17%)
				tir.BF16Legalize: 46us [4us] (0.00%; 2.05%)
					tir.BF16Promote: 16us [16us] (0.00%; 35.63%)
					tir.BF16CastElimination: 10us [10us] (0.00%; 22.21%)
					tir.BF16TypeLowering: 15us [15us] (0.00%; 33.34%)
				tir.NarrowDataType: 86us [86us] (0.00%; 3.83%)
				tir.Simplify: 179us [179us] (0.00%; 7.95%)
				tir.LoopPartition: 26us [26us] (0.00%; 1.17%)
				tir.VectorizeLoop: 5us [5us] (0.00%; 0.24%)
				tir.InjectVirtualThread: 27us [27us] (0.00%; 1.19%)
				tir.InjectDoubleBuffer: 7us [7us] (0.00%; 0.31%)
				tir.StorageRewrite: 100us [100us] (0.00%; 4.44%)
				tir.LowerVtcmAlloc: 10us [10us] (0.00%; 0.45%)
				tir.UnrollLoop: 14us [14us] (0.00%; 0.61%)
				tir.RenormalizeSplitPattern: 131us [131us] (0.00%; 5.82%)
				tir.Simplify: 145us [145us] (0.00%; 6.45%)
				tir.RemoveNoOp: 25us [25us] (0.00%; 1.10%)
				tir.RewriteUnsafeSelect: 9us [9us] (0.00%; 0.38%)
				tir.HoistIfThenElse: 213us [4us] (0.00%; 9.48%)
					tir.InsertHoistIfThenElse: 42us [42us] (0.00%; 19.58%)
					tir.Simplify: 146us [146us] (0.00%; 68.60%)
					tir.RemoveNoOp: 21us [21us] (0.00%; 9.83%)
				tir.CommonSubexprElimTIR: 474us [474us] (0.00%; 21.08%)
			tir.BindParams: 8us [8us] (0.00%; 0.00%)
			sequential: 1413us [52us] (0.01%; 0.43%)
				tir.InjectPrefetch: 20us [20us] (0.00%; 1.45%)
				tir.TextureFlatten: 27us [27us] (0.00%; 1.88%)
				tir.StorageFlatten: 467us [27us] (0.00%; 33.07%)
					tir.StorageFlatten_impl: 440us [10us] (0.00%; 94.23%)
						tir.BufferShapeLegalize: 23us [23us] (0.00%; 5.24%)
						tir.BufferStrideLegalize: 16us [16us] (0.00%; 3.65%)
						tir.ThreadScopePropagate: 12us [12us] (0.00%; 2.63%)
						tir.BufferBindUnwrapper: 20us [20us] (0.00%; 4.59%)
						tir.ApplyLayoutTransforms: 5us [5us] (0.00%; 1.18%)
						tir.StorageFlattener: 339us [339us] (0.00%; 76.96%)
						tir.AssertSimplifier: 16us [16us] (0.00%; 3.59%)
				tir.LowerCrossThreadReduction: 8us [8us] (0.00%; 0.57%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.37%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.29%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.28%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.30%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.41%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.30%)
				tir.LowerMatchBuffer: 13us [13us] (0.00%; 0.94%)
				tir.InjectSoftwarePipeline: 18us [18us] (0.00%; 1.29%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.31%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.28%)
				tir.BF16Legalize: 24us [4us] (0.00%; 1.69%)
					tir.BF16Promote: 7us [7us] (0.00%; 28.30%)
					tir.BF16CastElimination: 5us [5us] (0.00%; 20.02%)
					tir.BF16TypeLowering: 8us [8us] (0.00%; 33.43%)
				tir.NarrowDataType: 127us [127us] (0.00%; 8.98%)
				tir.Simplify: 133us [133us] (0.00%; 9.39%)
				tir.LoopPartition: 15us [15us] (0.00%; 1.09%)
				tir.VectorizeLoop: 14us [14us] (0.00%; 1.01%)
				tir.InjectVirtualThread: 13us [13us] (0.00%; 0.91%)
				tir.InjectDoubleBuffer: 8us [8us] (0.00%; 0.60%)
				tir.StorageRewrite: 39us [39us] (0.00%; 2.74%)
				tir.LowerVtcmAlloc: 7us [7us] (0.00%; 0.48%)
				tir.UnrollLoop: 10us [10us] (0.00%; 0.74%)
				tir.RenormalizeSplitPattern: 45us [45us] (0.00%; 3.21%)
				tir.Simplify: 34us [34us] (0.00%; 2.40%)
				tir.RemoveNoOp: 10us [10us] (0.00%; 0.71%)
				tir.RewriteUnsafeSelect: 4us [4us] (0.00%; 0.29%)
				tir.HoistIfThenElse: 91us [5us] (0.00%; 6.41%)
					tir.InsertHoistIfThenElse: 21us [21us] (0.00%; 22.92%)
					tir.Simplify: 52us [52us] (0.00%; 57.28%)
					tir.RemoveNoOp: 12us [12us] (0.00%; 13.78%)
				tir.CommonSubexprElimTIR: 197us [197us] (0.00%; 13.95%)
			tir.BindParams: 14us [14us] (0.00%; 0.00%)
			sequential: 1368us [25us] (0.01%; 0.41%)
				tir.InjectPrefetch: 14us [14us] (0.00%; 1.04%)
				tir.TextureFlatten: 38us [38us] (0.00%; 2.76%)
				tir.StorageFlatten: 652us [22us] (0.00%; 47.65%)
					tir.StorageFlatten_impl: 629us [8us] (0.00%; 96.56%)
						tir.BufferShapeLegalize: 43us [43us] (0.00%; 6.83%)
						tir.BufferStrideLegalize: 37us [37us] (0.00%; 5.83%)
						tir.ThreadScopePropagate: 29us [29us] (0.00%; 4.59%)
						tir.BufferBindUnwrapper: 34us [34us] (0.00%; 5.44%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.59%)
						tir.StorageFlattener: 465us [465us] (0.00%; 73.92%)
						tir.AssertSimplifier: 10us [10us] (0.00%; 1.53%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.37%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.36%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.30%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.28%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.28%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.41%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.29%)
				tir.LowerMatchBuffer: 12us [12us] (0.00%; 0.88%)
				tir.InjectSoftwarePipeline: 15us [15us] (0.00%; 1.11%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.31%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.32%)
				tir.BF16Legalize: 27us [4us] (0.00%; 2.00%)
					tir.BF16Promote: 7us [7us] (0.00%; 24.63%)
					tir.BF16CastElimination: 5us [5us] (0.00%; 20.04%)
					tir.BF16TypeLowering: 11us [11us] (0.00%; 39.27%)
				tir.NarrowDataType: 113us [113us] (0.00%; 8.28%)
				tir.Simplify: 112us [112us] (0.00%; 8.19%)
				tir.LoopPartition: 15us [15us] (0.00%; 1.08%)
				tir.VectorizeLoop: 18us [18us] (0.00%; 1.28%)
				tir.InjectVirtualThread: 10us [10us] (0.00%; 0.73%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.42%)
				tir.StorageRewrite: 33us [33us] (0.00%; 2.43%)
				tir.LowerVtcmAlloc: 5us [5us] (0.00%; 0.36%)
				tir.UnrollLoop: 7us [7us] (0.00%; 0.52%)
				tir.RenormalizeSplitPattern: 32us [32us] (0.00%; 2.35%)
				tir.Simplify: 32us [32us] (0.00%; 2.31%)
				tir.RemoveNoOp: 10us [10us] (0.00%; 0.75%)
				tir.RewriteUnsafeSelect: 4us [4us] (0.00%; 0.31%)
				tir.HoistIfThenElse: 60us [5us] (0.00%; 4.40%)
					tir.InsertHoistIfThenElse: 16us [16us] (0.00%; 26.55%)
					tir.Simplify: 31us [31us] (0.00%; 51.54%)
					tir.RemoveNoOp: 8us [8us] (0.00%; 12.83%)
				tir.CommonSubexprElimTIR: 87us [87us] (0.00%; 6.39%)
			tir.BindParams: 6us [6us] (0.00%; 0.00%)
			sequential: 40786us [28us] (0.26%; 12.32%)
				tir.InjectPrefetch: 18us [18us] (0.00%; 0.04%)
				tir.TextureFlatten: 72us [72us] (0.00%; 0.18%)
				tir.StorageFlatten: 884us [20us] (0.01%; 2.17%)
					tir.StorageFlatten_impl: 864us [8us] (0.01%; 97.73%)
						tir.BufferShapeLegalize: 86us [86us] (0.00%; 9.97%)
						tir.BufferStrideLegalize: 71us [71us] (0.00%; 8.27%)
						tir.ThreadScopePropagate: 43us [43us] (0.00%; 4.99%)
						tir.BufferBindUnwrapper: 66us [66us] (0.00%; 7.69%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.42%)
						tir.StorageFlattener: 545us [545us] (0.00%; 63.13%)
						tir.AssertSimplifier: 39us [39us] (0.00%; 4.55%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.01%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.01%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 8us [8us] (0.00%; 0.02%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 29us [29us] (0.00%; 0.07%)
				tir.InjectSoftwarePipeline: 40us [40us] (0.00%; 0.10%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 55us [4us] (0.00%; 0.14%)
					tir.BF16Promote: 19us [19us] (0.00%; 34.14%)
					tir.BF16CastElimination: 13us [13us] (0.00%; 23.64%)
					tir.BF16TypeLowering: 19us [19us] (0.00%; 34.34%)
				tir.NarrowDataType: 152us [152us] (0.00%; 0.37%)
				tir.Simplify: 423us [423us] (0.00%; 1.04%)
				tir.LoopPartition: 38us [38us] (0.00%; 0.09%)
				tir.VectorizeLoop: 66us [66us] (0.00%; 0.16%)
				tir.InjectVirtualThread: 58us [58us] (0.00%; 0.14%)
				tir.InjectDoubleBuffer: 9us [9us] (0.00%; 0.02%)
				tir.StorageRewrite: 119us [119us] (0.00%; 0.29%)
				tir.LowerVtcmAlloc: 17us [17us] (0.00%; 0.04%)
				tir.UnrollLoop: 465us [465us] (0.00%; 1.14%)
				tir.RenormalizeSplitPattern: 379us [379us] (0.00%; 0.93%)
				tir.Simplify: 1419us [1419us] (0.01%; 3.48%)
				tir.RemoveNoOp: 42us [42us] (0.00%; 0.10%)
				tir.RewriteUnsafeSelect: 87us [87us] (0.00%; 0.21%)
				tir.HoistIfThenElse: 1467us [7us] (0.01%; 3.60%)
					tir.InsertHoistIfThenElse: 218us [218us] (0.00%; 14.83%)
					tir.Simplify: 1208us [1208us] (0.01%; 82.31%)
					tir.RemoveNoOp: 35us [35us] (0.00%; 2.36%)
				tir.CommonSubexprElimTIR: 34878us [34878us] (0.22%; 85.52%)
			tir.BindParams: 32us [32us] (0.00%; 0.01%)
			sequential: 1943us [21us] (0.01%; 0.59%)
				tir.InjectPrefetch: 13us [13us] (0.00%; 0.69%)
				tir.TextureFlatten: 27us [27us] (0.00%; 1.37%)
				tir.StorageFlatten: 690us [23us] (0.00%; 35.50%)
					tir.StorageFlatten_impl: 667us [7us] (0.00%; 96.70%)
						tir.BufferShapeLegalize: 31us [31us] (0.00%; 4.69%)
						tir.BufferStrideLegalize: 25us [25us] (0.00%; 3.78%)
						tir.ThreadScopePropagate: 17us [17us] (0.00%; 2.58%)
						tir.BufferBindUnwrapper: 24us [24us] (0.00%; 3.59%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.53%)
						tir.StorageFlattener: 547us [547us] (0.00%; 81.95%)
						tir.AssertSimplifier: 12us [12us] (0.00%; 1.79%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.24%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.24%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.20%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.19%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.20%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.30%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.20%)
				tir.LowerMatchBuffer: 14us [14us] (0.00%; 0.72%)
				tir.InjectSoftwarePipeline: 18us [18us] (0.00%; 0.91%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.21%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.19%)
				tir.BF16Legalize: 28us [4us] (0.00%; 1.43%)
					tir.BF16Promote: 7us [7us] (0.00%; 26.64%)
					tir.BF16CastElimination: 6us [6us] (0.00%; 23.17%)
					tir.BF16TypeLowering: 10us [10us] (0.00%; 35.56%)
				tir.NarrowDataType: 70us [70us] (0.00%; 3.60%)
				tir.Simplify: 164us [164us] (0.00%; 8.45%)
				tir.LoopPartition: 18us [18us] (0.00%; 0.91%)
				tir.VectorizeLoop: 16us [16us] (0.00%; 0.83%)
				tir.InjectVirtualThread: 13us [13us] (0.00%; 0.67%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.32%)
				tir.StorageRewrite: 33us [33us] (0.00%; 1.69%)
				tir.LowerVtcmAlloc: 6us [6us] (0.00%; 0.29%)
				tir.UnrollLoop: 8us [8us] (0.00%; 0.42%)
				tir.RenormalizeSplitPattern: 62us [62us] (0.00%; 3.21%)
				tir.Simplify: 75us [75us] (0.00%; 3.86%)
				tir.RemoveNoOp: 14us [14us] (0.00%; 0.70%)
				tir.RewriteUnsafeSelect: 5us [5us] (0.00%; 0.27%)
				tir.HoistIfThenElse: 111us [4us] (0.00%; 5.73%)
					tir.InsertHoistIfThenElse: 22us [22us] (0.00%; 19.96%)
					tir.Simplify: 74us [74us] (0.00%; 66.44%)
					tir.RemoveNoOp: 11us [11us] (0.00%; 9.78%)
				tir.CommonSubexprElimTIR: 493us [493us] (0.00%; 25.39%)
			tir.BindParams: 6us [6us] (0.00%; 0.00%)
			sequential: 1755us [57us] (0.01%; 0.53%)
				tir.InjectPrefetch: 16us [16us] (0.00%; 0.92%)
				tir.TextureFlatten: 25us [25us] (0.00%; 1.44%)
				tir.StorageFlatten: 405us [26us] (0.00%; 23.05%)
					tir.StorageFlatten_impl: 379us [8us] (0.00%; 93.62%)
						tir.BufferShapeLegalize: 55us [55us] (0.00%; 14.64%)
						tir.BufferStrideLegalize: 21us [21us] (0.00%; 5.51%)
						tir.ThreadScopePropagate: 13us [13us] (0.00%; 3.34%)
						tir.BufferBindUnwrapper: 19us [19us] (0.00%; 4.92%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.93%)
						tir.StorageFlattener: 249us [249us] (0.00%; 65.71%)
						tir.AssertSimplifier: 11us [11us] (0.00%; 2.85%)
				tir.LowerCrossThreadReduction: 4us [4us] (0.00%; 0.25%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.27%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.21%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.21%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.21%)
				tir.ManifestSharedMemoryLocalStage: 5us [5us] (0.00%; 0.31%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.22%)
				tir.LowerMatchBuffer: 14us [14us] (0.00%; 0.80%)
				tir.InjectSoftwarePipeline: 18us [18us] (0.00%; 1.03%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.21%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.21%)
				tir.BF16Legalize: 31us [4us] (0.00%; 1.76%)
					tir.BF16Promote: 8us [8us] (0.00%; 25.67%)
					tir.BF16CastElimination: 7us [7us] (0.00%; 22.31%)
					tir.BF16TypeLowering: 12us [12us] (0.00%; 39.32%)
				tir.NarrowDataType: 68us [68us] (0.00%; 3.89%)
				tir.Simplify: 155us [155us] (0.00%; 8.84%)
				tir.LoopPartition: 17us [17us] (0.00%; 0.98%)
				tir.VectorizeLoop: 19us [19us] (0.00%; 1.07%)
				tir.InjectVirtualThread: 14us [14us] (0.00%; 0.82%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.33%)
				tir.StorageRewrite: 40us [40us] (0.00%; 2.29%)
				tir.LowerVtcmAlloc: 6us [6us] (0.00%; 0.34%)
				tir.UnrollLoop: 8us [8us] (0.00%; 0.46%)
				tir.RenormalizeSplitPattern: 61us [61us] (0.00%; 3.45%)
				tir.Simplify: 78us [78us] (0.00%; 4.43%)
				tir.RemoveNoOp: 12us [12us] (0.00%; 0.71%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.33%)
				tir.HoistIfThenElse: 141us [4us] (0.00%; 8.03%)
					tir.InsertHoistIfThenElse: 24us [24us] (0.00%; 16.82%)
					tir.Simplify: 102us [102us] (0.00%; 72.18%)
					tir.RemoveNoOp: 11us [11us] (0.00%; 8.05%)
