sequential: 10us [10us] (0.00%; 0.00%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.03%)
				tir.ManifestSharedMemoryLocalStage: 8us [8us] (0.00%; 0.07%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.03%)
				tir.LowerMatchBuffer: 29us [29us] (0.00%; 0.25%)
				tir.InjectSoftwarePipeline: 39us [39us] (0.00%; 0.33%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.03%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.03%)
				tir.BF16Legalize: 50us [4us] (0.00%; 0.43%)
					tir.BF16Promote: 14us [14us] (0.00%; 27.69%)
					tir.BF16CastElimination: 13us [13us] (0.00%; 26.12%)
					tir.BF16TypeLowering: 19us [19us] (0.00%; 37.95%)
				tir.NarrowDataType: 170us [170us] (0.00%; 1.45%)
				tir.Simplify: 331us [331us] (0.00%; 2.82%)
				tir.LoopPartition: 36us [36us] (0.00%; 0.30%)
				tir.VectorizeLoop: 29us [29us] (0.00%; 0.25%)
				tir.InjectVirtualThread: 41us [41us] (0.00%; 0.35%)
				tir.InjectDoubleBuffer: 8us [8us] (0.00%; 0.07%)
				tir.StorageRewrite: 109us [109us] (0.00%; 0.93%)
				tir.LowerVtcmAlloc: 13us [13us] (0.00%; 0.11%)
				tir.UnrollLoop: 197us [197us] (0.00%; 1.68%)
				tir.RenormalizeSplitPattern: 159us [159us] (0.00%; 1.35%)
				tir.Simplify: 628us [628us] (0.00%; 5.35%)
				tir.RemoveNoOp: 31us [31us] (0.00%; 0.26%)
				tir.RewriteUnsafeSelect: 44us [44us] (0.00%; 0.37%)
				tir.HoistIfThenElse: 647us [5us] (0.00%; 5.51%)
					tir.InsertHoistIfThenElse: 123us [123us] (0.00%; 18.99%)
					tir.Simplify: 495us [495us] (0.00%; 76.53%)
					tir.RemoveNoOp: 24us [24us] (0.00%; 3.74%)
				tir.CommonSubexprElimTIR: 8186us [8186us] (0.03%; 69.62%)
			tir.BindParams: 50us [50us] (0.00%; 0.01%)
			sequential: 539us [63us] (0.00%; 0.13%)
				tir.InjectPrefetch: 15us [15us] (0.00%; 2.71%)
				tir.TextureFlatten: 14us [14us] (0.00%; 2.54%)
				tir.StorageFlatten: 124us [24us] (0.00%; 22.91%)
					tir.StorageFlatten_impl: 100us [7us] (0.00%; 80.85%)
						tir.BufferShapeLegalize: 19us [19us] (0.00%; 18.75%)
						tir.BufferStrideLegalize: 13us [13us] (0.00%; 12.53%)
						tir.ThreadScopePropagate: 7us [7us] (0.00%; 6.84%)
						tir.BufferBindUnwrapper: 11us [11us] (0.00%; 10.62%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 3.79%)
						tir.StorageFlattener: 33us [33us] (0.00%; 33.51%)
						tir.AssertSimplifier: 7us [7us] (0.00%; 6.63%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.94%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.96%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.81%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.78%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.77%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 1.05%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.81%)
				tir.LowerMatchBuffer: 9us [9us] (0.00%; 1.65%)
				tir.InjectSoftwarePipeline: 10us [10us] (0.00%; 1.93%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.79%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.77%)
				tir.BF16Legalize: 23us [4us] (0.00%; 4.24%)
					tir.BF16Promote: 6us [6us] (0.00%; 24.76%)
					tir.BF16CastElimination: 5us [5us] (0.00%; 19.84%)
					tir.BF16TypeLowering: 8us [8us] (0.00%; 35.82%)
				tir.NarrowDataType: 24us [24us] (0.00%; 4.53%)
				tir.Simplify: 61us [61us] (0.00%; 11.39%)
				tir.LoopPartition: 13us [13us] (0.00%; 2.44%)
				tir.VectorizeLoop: 15us [15us] (0.00%; 2.73%)
				tir.InjectVirtualThread: 7us [7us] (0.00%; 1.37%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 1.06%)
				tir.StorageRewrite: 25us [25us] (0.00%; 4.72%)
				tir.LowerVtcmAlloc: 5us [5us] (0.00%; 0.90%)
				tir.UnrollLoop: 7us [7us] (0.00%; 1.39%)
				tir.RenormalizeSplitPattern: 5us [5us] (0.00%; 1.01%)
				tir.Simplify: 12us [12us] (0.00%; 2.15%)
				tir.RemoveNoOp: 5us [5us] (0.00%; 0.92%)
				tir.RewriteUnsafeSelect: 4us [4us] (0.00%; 0.81%)
				tir.HoistIfThenElse: 29us [5us] (0.00%; 5.43%)
					tir.InsertHoistIfThenElse: 10us [10us] (0.00%; 33.07%)
					tir.Simplify: 10us [10us] (0.00%; 35.16%)
					tir.RemoveNoOp: 4us [4us] (0.00%; 14.29%)
				tir.CommonSubexprElimTIR: 20us [20us] (0.00%; 3.74%)
			tir.BindParams: 5us [5us] (0.00%; 0.00%)
			sequential: 1448us [25us] (0.01%; 0.34%)
				tir.InjectPrefetch: 13us [13us] (0.00%; 0.92%)
				tir.TextureFlatten: 23us [23us] (0.00%; 1.55%)
				tir.StorageFlatten: 432us [23us] (0.00%; 29.81%)
					tir.StorageFlatten_impl: 409us [8us] (0.00%; 94.67%)
						tir.BufferShapeLegalize: 31us [31us] (0.00%; 7.56%)
						tir.BufferStrideLegalize: 22us [22us] (0.00%; 5.31%)
						tir.ThreadScopePropagate: 13us [13us] (0.00%; 3.10%)
						tir.BufferBindUnwrapper: 20us [20us] (0.00%; 4.99%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.92%)
						tir.StorageFlattener: 299us [299us] (0.00%; 73.25%)
						tir.AssertSimplifier: 12us [12us] (0.00%; 3.00%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.35%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.37%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.29%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.28%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.29%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.44%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.29%)
				tir.LowerMatchBuffer: 15us [15us] (0.00%; 1.02%)
				tir.InjectSoftwarePipeline: 18us [18us] (0.00%; 1.28%)
				tir.LowerOpaqueBlock: 5us [5us] (0.00%; 0.32%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.30%)
				tir.BF16Legalize: 33us [5us] (0.00%; 2.26%)
					tir.BF16Promote: 8us [8us] (0.00%; 25.17%)
					tir.BF16CastElimination: 7us [7us] (0.00%; 21.48%)
					tir.BF16TypeLowering: 12us [12us] (0.00%; 37.46%)
				tir.NarrowDataType: 74us [74us] (0.00%; 5.10%)
				tir.Simplify: 149us [149us] (0.00%; 10.26%)
				tir.LoopPartition: 18us [18us] (0.00%; 1.21%)
				tir.VectorizeLoop: 17us [17us] (0.00%; 1.14%)
				tir.InjectVirtualThread: 14us [14us] (0.00%; 0.94%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.43%)
				tir.StorageRewrite: 36us [36us] (0.00%; 2.50%)
				tir.LowerVtcmAlloc: 6us [6us] (0.00%; 0.41%)
				tir.UnrollLoop: 8us [8us] (0.00%; 0.55%)
				tir.RenormalizeSplitPattern: 57us [57us] (0.00%; 3.91%)
				tir.Simplify: 68us [68us] (0.00%; 4.69%)
				tir.RemoveNoOp: 13us [13us] (0.00%; 0.89%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.38%)
				tir.HoistIfThenElse: 106us [5us] (0.00%; 7.34%)
					tir.InsertHoistIfThenElse: 22us [22us] (0.00%; 21.00%)
					tir.Simplify: 68us [68us] (0.00%; 63.87%)
					tir.RemoveNoOp: 11us [11us] (0.00%; 10.14%)
				tir.CommonSubexprElimTIR: 272us [272us] (0.00%; 18.77%)
			tir.BindParams: 7us [7us] (0.00%; 0.00%)
			sequential: 2250us [21us] (0.01%; 0.53%)
				tir.InjectPrefetch: 15us [15us] (0.00%; 0.66%)
				tir.TextureFlatten: 46us [46us] (0.00%; 2.04%)
				tir.StorageFlatten: 649us [22us] (0.00%; 28.84%)
					tir.StorageFlatten_impl: 627us [8us] (0.00%; 96.64%)
						tir.BufferShapeLegalize: 70us [70us] (0.00%; 11.14%)
						tir.BufferStrideLegalize: 50us [50us] (0.00%; 8.04%)
						tir.ThreadScopePropagate: 42us [42us] (0.00%; 6.73%)
						tir.BufferBindUnwrapper: 77us [77us] (0.00%; 12.24%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.64%)
						tir.StorageFlattener: 357us [357us] (0.00%; 56.88%)
						tir.AssertSimplifier: 19us [19us] (0.00%; 3.09%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.22%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.24%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.20%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.19%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.18%)
				tir.ManifestSharedMemoryLocalStage: 8us [8us] (0.00%; 0.36%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.19%)
				tir.LowerMatchBuffer: 21us [21us] (0.00%; 0.95%)
				tir.InjectSoftwarePipeline: 31us [31us] (0.00%; 1.38%)
				tir.LowerOpaqueBlock: 5us [5us] (0.00%; 0.21%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.18%)
				tir.BF16Legalize: 46us [5us] (0.00%; 2.05%)
					tir.BF16Promote: 16us [16us] (0.00%; 34.53%)
					tir.BF16CastElimination: 10us [10us] (0.00%; 22.68%)
					tir.BF16TypeLowering: 15us [15us] (0.00%; 32.93%)
				tir.NarrowDataType: 91us [91us] (0.00%; 4.05%)
				tir.Simplify: 183us [183us] (0.00%; 8.14%)
				tir.LoopPartition: 27us [27us] (0.00%; 1.20%)
				tir.VectorizeLoop: 6us [6us] (0.00%; 0.25%)
				tir.InjectVirtualThread: 28us [28us] (0.00%; 1.26%)
				tir.InjectDoubleBuffer: 8us [8us] (0.00%; 0.34%)
				tir.StorageRewrite: 103us [103us] (0.00%; 4.56%)
				tir.LowerVtcmAlloc: 10us [10us] (0.00%; 0.46%)
				tir.UnrollLoop: 14us [14us] (0.00%; 0.62%)
				tir.RenormalizeSplitPattern: 130us [130us] (0.00%; 5.77%)
				tir.Simplify: 146us [146us] (0.00%; 6.51%)
				tir.RemoveNoOp: 27us [27us] (0.00%; 1.18%)
				tir.RewriteUnsafeSelect: 9us [9us] (0.00%; 0.39%)
				tir.HoistIfThenElse: 214us [5us] (0.00%; 9.51%)
					tir.InsertHoistIfThenElse: 42us [42us] (0.00%; 19.83%)
					tir.Simplify: 144us [144us] (0.00%; 67.45%)
					tir.RemoveNoOp: 23us [23us] (0.00%; 10.53%)
				tir.CommonSubexprElimTIR: 381us [381us] (0.00%; 16.92%)
			tir.BindParams: 8us [8us] (0.00%; 0.00%)
			sequential: 876us [20us] (0.00%; 0.21%)
				tir.InjectPrefetch: 11us [11us] (0.00%; 1.24%)
				tir.TextureFlatten: 16us [16us] (0.00%; 1.83%)
				tir.StorageFlatten: 289us [21us] (0.00%; 32.98%)
					tir.StorageFlatten_impl: 268us [7us] (0.00%; 92.61%)
						tir.BufferShapeLegalize: 21us [21us] (0.00%; 7.84%)
						tir.BufferStrideLegalize: 15us [15us] (0.00%; 5.78%)
						tir.ThreadScopePropagate: 10us [10us] (0.00%; 3.77%)
						tir.BufferBindUnwrapper: 15us [15us] (0.00%; 5.46%)
						tir.ApplyLayoutTransforms: 3us [3us] (0.00%; 1.31%)
						tir.StorageFlattener: 187us [187us] (0.00%; 69.82%)
						tir.AssertSimplifier: 9us [9us] (0.00%; 3.26%)
				tir.LowerCrossThreadReduction: 4us [4us] (0.00%; 0.50%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.55%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.43%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.41%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.41%)
				tir.ManifestSharedMemoryLocalStage: 5us [5us] (0.00%; 0.61%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.44%)
				tir.LowerMatchBuffer: 10us [10us] (0.00%; 1.12%)
				tir.InjectSoftwarePipeline: 11us [11us] (0.00%; 1.28%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.43%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.42%)
				tir.BF16Legalize: 23us [4us] (0.00%; 2.64%)
					tir.BF16Promote: 6us [6us] (0.00%; 26.68%)
					tir.BF16CastElimination: 5us [5us] (0.00%; 22.38%)
					tir.BF16TypeLowering: 8us [8us] (0.00%; 33.01%)
				tir.NarrowDataType: 40us [40us] (0.00%; 4.59%)
				tir.Simplify: 85us [85us] (0.00%; 9.68%)
				tir.LoopPartition: 13us [13us] (0.00%; 1.46%)
				tir.VectorizeLoop: 15us [15us] (0.00%; 1.69%)
				tir.InjectVirtualThread: 9us [9us] (0.00%; 0.99%)
				tir.InjectDoubleBuffer: 5us [5us] (0.00%; 0.58%)
				tir.StorageRewrite: 25us [25us] (0.00%; 2.83%)
				tir.LowerVtcmAlloc: 4us [4us] (0.00%; 0.50%)
				tir.UnrollLoop: 6us [6us] (0.00%; 0.74%)
				tir.RenormalizeSplitPattern: 30us [30us] (0.00%; 3.41%)
				tir.Simplify: 31us [31us] (0.00%; 3.52%)
				tir.RemoveNoOp: 10us [10us] (0.00%; 1.10%)
				tir.RewriteUnsafeSelect: 4us [4us] (0.00%; 0.48%)
				tir.HoistIfThenElse: 58us [5us] (0.00%; 6.61%)
					tir.InsertHoistIfThenElse: 14us [14us] (0.00%; 23.55%)
					tir.Simplify: 32us [32us] (0.00%; 54.83%)
					tir.RemoveNoOp: 7us [7us] (0.00%; 12.84%)
				tir.CommonSubexprElimTIR: 125us [125us] (0.00%; 14.24%)
			tir.BindParams: 7us [7us] (0.00%; 0.00%)
			sequential: 1287us [22us] (0.01%; 0.30%)
				tir.InjectPrefetch: 39us [39us] (0.00%; 3.04%)
				tir.TextureFlatten: 38us [38us] (0.00%; 2.94%)
				tir.StorageFlatten: 632us [21us] (0.00%; 49.11%)
					tir.StorageFlatten_impl: 611us [7us] (0.00%; 96.66%)
						tir.BufferShapeLegalize: 42us [42us] (0.00%; 6.85%)
						tir.BufferStrideLegalize: 35us [35us] (0.00%; 5.78%)
						tir.ThreadScopePropagate: 29us [29us] (0.00%; 4.69%)
						tir.BufferBindUnwrapper: 34us [34us] (0.00%; 5.60%)
						tir.ApplyLayoutTransforms: 3us [3us] (0.00%; 0.55%)
						tir.StorageFlattener: 451us [451us] (0.00%; 73.79%)
						tir.AssertSimplifier: 9us [9us] (0.00%; 1.53%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.36%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.40%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.29%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.29%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.30%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.44%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.31%)
				tir.LowerMatchBuffer: 11us [11us] (0.00%; 0.83%)
				tir.InjectSoftwarePipeline: 14us [14us] (0.00%; 1.08%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.31%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.29%)
				tir.BF16Legalize: 26us [4us] (0.00%; 2.03%)
					tir.BF16Promote: 6us [6us] (0.00%; 24.00%)
					tir.BF16CastElimination: 5us [5us] (0.00%; 20.86%)
					tir.BF16TypeLowering: 10us [10us] (0.00%; 38.46%)
				tir.NarrowDataType: 50us [50us] (0.00%; 3.85%)
				tir.Simplify: 98us [98us] (0.00%; 7.63%)
				tir.LoopPartition: 15us [15us] (0.00%; 1.14%)
				tir.VectorizeLoop: 17us [17us] (0.00%; 1.30%)
				tir.InjectVirtualThread: 11us [11us] (0.00%; 0.88%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.48%)
				tir.StorageRewrite: 32us [32us] (0.00%; 2.45%)
				tir.LowerVtcmAlloc: 4us [4us] (0.00%; 0.35%)
				tir.UnrollLoop: 7us [7us] (0.00%; 0.54%)
				tir.RenormalizeSplitPattern: 33us [33us] (0.00%; 2.58%)
				tir.Simplify: 34us [34us] (0.00%; 2.61%)
				tir.RemoveNoOp: 10us [10us] (0.00%; 0.76%)
				tir.RewriteUnsafeSelect: 4us [4us] (0.00%; 0.33%)
				tir.HoistIfThenElse: 60us [4us] (0.00%; 4.69%)
					tir.InsertHoistIfThenElse: 16us [16us] (0.00%; 26.72%)
					tir.Simplify: 32us [32us] (0.00%; 53.57%)
					tir.RemoveNoOp: 8us [8us] (0.00%; 12.52%)
				tir.CommonSubexprElimTIR: 86us [86us] (0.00%; 6.66%)
			tir.BindParams: 6us [6us] (0.00%; 0.00%)
			sequential: 41483us [34us] (0.17%; 9.82%)
				tir.InjectPrefetch: 16us [16us] (0.00%; 0.04%)
				tir.TextureFlatten: 132us [132us] (0.00%; 0.32%)
				tir.StorageFlatten: 1073us [24us] (0.00%; 2.59%)
					tir.StorageFlatten_impl: 1049us [9us] (0.00%; 97.72%)
						tir.BufferShapeLegalize: 88us [88us] (0.00%; 8.43%)
						tir.BufferStrideLegalize: 73us [73us] (0.00%; 6.97%)
						tir.ThreadScopePropagate: 43us [43us] (0.00%; 4.12%)
						tir.BufferBindUnwrapper: 109us [109us] (0.00%; 10.39%)
						tir.ApplyLayoutTransforms: 5us [5us] (0.00%; 0.44%)
						tir.StorageFlattener: 676us [676us] (0.00%; 64.41%)
						tir.AssertSimplifier: 46us [46us] (0.00%; 4.40%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.01%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.01%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 8us [8us] (0.00%; 0.02%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 32us [32us] (0.00%; 0.08%)
				tir.InjectSoftwarePipeline: 40us [40us] (0.00%; 0.10%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 91us [5us] (0.00%; 0.22%)
					tir.BF16Promote: 19us [19us] (0.00%; 21.35%)
					tir.BF16CastElimination: 47us [47us] (0.00%; 51.46%)
					tir.BF16TypeLowering: 20us [20us] (0.00%; 21.77%)
				tir.NarrowDataType: 170us [170us] (0.00%; 0.41%)
				tir.Simplify: 476us [476us] (0.00%; 1.15%)
				tir.LoopPartition: 61us [61us] (0.00%; 0.15%)
				tir.VectorizeLoop: 59us [59us] (0.00%; 0.14%)
				tir.InjectVirtualThread: 78us [78us] (0.00%; 0.19%)
				tir.InjectDoubleBuffer: 10us [10us] (0.00%; 0.02%)
				tir.StorageRewrite: 141us [141us] (0.00%; 0.34%)
				tir.LowerVtcmAlloc: 15us [15us] (0.00%; 0.04%)
				tir.UnrollLoop: 459us [459us] (0.00%; 1.11%)
				tir.RenormalizeSplitPattern: 501us [501us] (0.00%; 1.21%)
				tir.Simplify: 1813us [1813us] (0.01%; 4.37%)
				tir.RemoveNoOp: 53us [53us] (0.00%; 0.13%)
				tir.RewriteUnsafeSelect: 140us [140us] (0.00%; 0.34%)
				tir.HoistIfThenElse: 1709us [9us] (0.01%; 4.12%)
					tir.InsertHoistIfThenElse: 296us [296us] (0.00%; 17.31%)
					tir.Simplify: 1363us [1363us] (0.01%; 79.75%)
					tir.RemoveNoOp: 42us [42us] (0.00%; 2.43%)
				tir.CommonSubexprElimTIR: 34337us [34337us] (0.14%; 82.77%)
			tir.BindParams: 74us [74us] (0.00%; 0.02%)
			sequential: 2111us [22us] (0.01%; 0.50%)
				tir.InjectPrefetch: 18us [18us] (0.00%; 0.86%)
				tir.TextureFlatten: 27us [27us] (0.00%; 1.26%)
				tir.StorageFlatten: 695us [22us] (0.00%; 32.92%)
					tir.StorageFlatten_impl: 673us [8us] (0.00%; 96.80%)
						tir.BufferShapeLegalize: 31us [31us] (0.00%; 4.68%)
						tir.BufferStrideLegalize: 25us [25us] (0.00%; 3.67%)
						tir.ThreadScopePropagate: 17us [17us] (0.00%; 2.55%)
						tir.BufferBindUnwrapper: 23us [23us] (0.00%; 3.47%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.53%)
						tir.StorageFlattener: 553us [553us] (0.00%; 82.21%)
						tir.AssertSimplifier: 12us [12us] (0.00%; 1.73%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.25%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.25%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.20%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.19%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.20%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.30%)
				tir.CompactBufferAllocation: 5us [5us] (0.00%; 0.22%)
				tir.LowerMatchBuffer: 15us [15us] (0.00%; 0.69%)
				tir.InjectSoftwarePipeline: 18us [18us] (0.00%; 0.87%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.20%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.19%)
				tir.BF16Legalize: 30us [4us] (0.00%; 1.42%)
					tir.BF16Promote: 8us [8us] (0.00%; 28.15%)
					tir.BF16CastElimination: 7us [7us] (0.00%; 22.55%)
					tir.BF16TypeLowering: 10us [10us] (0.00%; 35.03%)
				tir.NarrowDataType: 72us [72us] (0.00%; 3.39%)
				tir.Simplify: 163us [163us] (0.00%; 7.71%)
				tir.LoopPartition: 18us [18us] (0.00%; 0.86%)
				tir.VectorizeLoop: 17us [17us] (0.00%; 0.79%)
				tir.InjectVirtualThread: 13us [13us] (0.00%; 0.63%)
				tir.InjectDoubleBuffer: 7us [7us] (0.00%; 0.32%)
				tir.StorageRewrite: 80us [80us] (0.00%; 3.79%)
				tir.LowerVtcmAlloc: 7us [7us] (0.00%; 0.31%)
				tir.UnrollLoop: 8us [8us] (0.00%; 0.39%)
				tir.RenormalizeSplitPattern: 109us [109us] (0.00%; 5.15%)
				tir.Simplify: 77us [77us] (0.00%; 3.64%)
				tir.RemoveNoOp: 15us [15us] (0.00%; 0.72%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.28%)
				tir.HoistIfThenElse: 115us [5us] (0.00%; 5.47%)
					tir.InsertHoistIfThenElse: 24us [24us] (0.00%; 20.37%)
					tir.Simplify: 75us [75us] (0.00%; 65.16%)
					tir.RemoveNoOp: 12us [12us] (0.00%; 10.19%)
				tir.CommonSubexprElimTIR: 538us [538us] (0.00%; 25.51%)
			tir.BindParams: 7us [7us] (0.00%; 0.00%)
			sequential: 2093us [26us] (0.01%; 0.50%)
				tir.InjectPrefetch: 43us [43us] (0.00%; 2.07%)
				tir.TextureFlatten: 24us [24us] (0.00%; 1.13%)
				tir.StorageFlatten: 470us [23us] (0.00%; 22.47%)
					tir.StorageFlatten_impl: 447us [9us] (0.00%; 95.12%)
						tir.BufferShapeLegalize: 32us [32us] (0.00%; 7.08%)
						tir.BufferStrideLegalize: 22us [22us] (0.00%; 4.92%)
						tir.ThreadScopePropagate: 32us [32us] (0.00%; 7.16%)
						tir.BufferBindUnwrapper: 19us [19us] (0.00%; 4.26%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.80%)
						tir.StorageFlattener: 318us [318us] (0.00%; 71.16%)
						tir.AssertSimplifier: 12us [12us] (0.00%; 2.70%)
				tir.LowerCrossThreadReduction: 6us [6us] (0.00%; 0.26%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.26%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.20%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.20%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.19%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.29%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.19%)
				tir.LowerMatchBuffer: 15us [15us] (0.00%; 0.74%)
				tir.InjectSoftwarePipeline: 20us [20us] (0.00%; 0.94%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.21%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.19%)
				tir.BF16Legalize: 32us [4us] (0.00%; 1.52%)
					tir.BF16Promote: 8us [8us] (0.00%; 24.51%)
					tir.BF16CastElimination: 7us [7us] (0.00%; 22.07%)
					tir.BF16TypeLowering: 13us [13us] (0.00%; 39.31%)
				tir.NarrowDataType: 74us [74us] (0.00%; 3.54%)
				tir.Simplify: 198us [198us] (0.00%; 9.48%)
				tir.LoopPartition: 20us [20us] (0.00%; 0.95%)
				tir.VectorizeLoop: 20us [20us] (0.00%; 0.96%)
				tir.InjectVirtualThread: 18us [18us] (0.00%; 0.85%)
				tir.InjectDoubleBuffer: 7us [7us] (0.00%; 0.32%)
				tir.StorageRewrite: 49us [49us] (0.00%; 2.35%)
				tir.LowerVtcmAlloc: 7us [7us] (0.00%; 0.34%)
				tir.UnrollLoop: 10us [10us] (0.00%; 0.46%)
				tir.RenormalizeSplitPattern: 69us [69us] (0.00%; 3.31%)
				tir.Simplify: 114us [114us] (0.00%; 5.44%)
				tir.RemoveNoOp: 15us [15us] (0.00%; 0.71%)
				tir.RewriteUnsafeSelect: 6us [6us] (0.00%; 0.31%)
				tir.HoistIfThenElse: 158us [6us] (0.00%; 7.53%)
					tir.InsertHoistIfThenElse: 25us [25us] (0.00%; 15.76%)
					tir.Simplify: 115us [115us] (0.00%; 72.94%)
					tir.RemoveNoOp: 12us [12us] (0.00%; 7.58%)
				tir.CommonSubexprElimTIR: 656us [656us] (0.00%; 31.33%)
			tir.BindParams: 10us [10us] (0.00%; 0.00%)
			sequential: 5602us [144us] (0.02%; 1.33%)
				tir.InjectPrefetch: 21us [21us] (0.00%; 0.37%)
				tir.TextureFlatten: 59us [59us] (0.00%; 1.05%)
				tir.StorageFlatten: 731us [24us] (0.00%; 13.05%)
					tir.StorageFlatten_impl: 707us [8us] (0.00%; 96.76%)
						tir.BufferShapeLegalize: 68us [68us] (0.00%; 9.60%)
						tir.BufferStrideLegalize: 57us [57us] (0.00%; 8.03%)
						tir.ThreadScopePropagate: 35us [35us] (0.00%; 4.94%)
						tir.BufferBindUnwrapper: 54us [54us] (0.00%; 7.63%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.58%)
						tir.StorageFlattener: 450us [450us] (0.00%; 63.69%)
						tir.AssertSimplifier: 31us [31us] (0.00%; 4.37%)
