sequential: 5723us [11us] (0.14%; 0.14%)
					tir.BF16TypeLowering: 29us [29us] (0.00%; 38.95%)
				tir.NarrowDataType: 272us [272us] (0.01%; 1.17%)
				tir.Simplify: 609us [609us] (0.01%; 2.62%)
				tir.LoopPartition: 97us [97us] (0.00%; 0.42%)
				tir.VectorizeLoop: 62us [62us] (0.00%; 0.27%)
				tir.InjectVirtualThread: 65us [65us] (0.00%; 0.28%)
				tir.InjectDoubleBuffer: 9us [9us] (0.00%; 0.04%)
				tir.StorageRewrite: 171us [171us] (0.00%; 0.74%)
				tir.LowerVtcmAlloc: 18us [18us] (0.00%; 0.08%)
				tir.UnrollLoop: 402us [402us] (0.01%; 1.73%)
				tir.RenormalizeSplitPattern: 421us [421us] (0.01%; 1.81%)
				tir.Simplify: 1695us [1695us] (0.04%; 7.30%)
				tir.RemoveNoOp: 61us [61us] (0.00%; 0.26%)
				tir.RewriteUnsafeSelect: 79us [79us] (0.00%; 0.34%)
				tir.HoistIfThenElse: 1201us [4us] (0.03%; 5.17%)
					tir.InsertHoistIfThenElse: 228us [228us] (0.01%; 18.95%)
					tir.Simplify: 922us [922us] (0.02%; 76.75%)
					tir.RemoveNoOp: 47us [47us] (0.00%; 3.94%)
				tir.CommonSubexprElimTIR: 16320us [16320us] (0.39%; 70.29%)
			tir.BindParams: 23us [23us] (0.00%; 0.00%)
			sequential: 38999us [59us] (0.93%; 6.23%)
				tir.InjectPrefetch: 28us [28us] (0.00%; 0.07%)
				tir.TextureFlatten: 288us [288us] (0.01%; 0.74%)
				tir.StorageFlatten: 2655us [25us] (0.06%; 6.81%)
					tir.StorageFlatten_impl: 2630us [8us] (0.06%; 99.07%)
						tir.BufferShapeLegalize: 308us [308us] (0.01%; 11.71%)
						tir.BufferStrideLegalize: 267us [267us] (0.01%; 10.15%)
						tir.ThreadScopePropagate: 61us [61us] (0.00%; 2.31%)
						tir.BufferBindUnwrapper: 258us [258us] (0.01%; 9.83%)
						tir.ApplyLayoutTransforms: 5us [5us] (0.00%; 0.18%)
						tir.StorageFlattener: 1470us [1470us] (0.03%; 55.88%)
						tir.AssertSimplifier: 253us [253us] (0.01%; 9.62%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.01%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.01%)
				tir.PlanAndUpdateBufferAllocationLocation: 5us [5us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.01%)
				tir.ManifestSharedMemoryLocalStage: 11us [11us] (0.00%; 0.03%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 71us [71us] (0.00%; 0.18%)
				tir.InjectSoftwarePipeline: 89us [89us] (0.00%; 0.23%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 108us [4us] (0.00%; 0.28%)
					tir.BF16Promote: 37us [37us] (0.00%; 33.85%)
					tir.BF16CastElimination: 28us [28us] (0.00%; 26.19%)
					tir.BF16TypeLowering: 39us [39us] (0.00%; 35.99%)
				tir.NarrowDataType: 409us [409us] (0.01%; 1.05%)
				tir.Simplify: 1546us [1546us] (0.04%; 3.96%)
				tir.LoopPartition: 70us [70us] (0.00%; 0.18%)
				tir.VectorizeLoop: 75us [75us] (0.00%; 0.19%)
				tir.InjectVirtualThread: 258us [258us] (0.01%; 0.66%)
				tir.InjectDoubleBuffer: 12us [12us] (0.00%; 0.03%)
				tir.StorageRewrite: 219us [219us] (0.01%; 0.56%)
				tir.LowerVtcmAlloc: 26us [26us] (0.00%; 0.07%)
				tir.UnrollLoop: 467us [467us] (0.01%; 1.20%)
				tir.RenormalizeSplitPattern: 780us [780us] (0.02%; 2.00%)
				tir.Simplify: 2844us [2844us] (0.07%; 7.29%)
				tir.RemoveNoOp: 80us [80us] (0.00%; 0.20%)
				tir.RewriteUnsafeSelect: 118us [118us] (0.00%; 0.30%)
				tir.HoistIfThenElse: 2654us [6us] (0.06%; 6.80%)
					tir.InsertHoistIfThenElse: 508us [508us] (0.01%; 19.15%)
					tir.Simplify: 2074us [2074us] (0.05%; 78.17%)
					tir.RemoveNoOp: 66us [66us] (0.00%; 2.47%)
				tir.CommonSubexprElimTIR: 26098us [26098us] (0.62%; 66.92%)
			tir.BindParams: 29us [29us] (0.00%; 0.00%)
			sequential: 41983us [30us] (1.00%; 6.71%)
				tir.InjectPrefetch: 27us [27us] (0.00%; 0.07%)
				tir.TextureFlatten: 372us [372us] (0.01%; 0.89%)
				tir.StorageFlatten: 3136us [26us] (0.07%; 7.47%)
					tir.StorageFlatten_impl: 3110us [11us] (0.07%; 99.17%)
						tir.BufferShapeLegalize: 318us [318us] (0.01%; 10.22%)
						tir.BufferStrideLegalize: 339us [339us] (0.01%; 10.89%)
						tir.ThreadScopePropagate: 71us [71us] (0.00%; 2.29%)
						tir.BufferBindUnwrapper: 314us [314us] (0.01%; 10.08%)
						tir.ApplyLayoutTransforms: 5us [5us] (0.00%; 0.15%)
						tir.StorageFlattener: 1771us [1771us] (0.04%; 56.95%)
						tir.AssertSimplifier: 281us [281us] (0.01%; 9.04%)
				tir.LowerCrossThreadReduction: 7us [7us] (0.00%; 0.02%)
				tir.LowerInitBlock: 6us [6us] (0.00%; 0.01%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.01%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.01%)
				tir.UnifyThreadBinding: 32us [32us] (0.00%; 0.08%)
				tir.ManifestSharedMemoryLocalStage: 11us [11us] (0.00%; 0.03%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.01%)
				tir.LowerMatchBuffer: 71us [71us] (0.00%; 0.17%)
				tir.InjectSoftwarePipeline: 95us [95us] (0.00%; 0.23%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.01%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.01%)
				tir.BF16Legalize: 146us [20us] (0.00%; 0.35%)
					tir.BF16Promote: 41us [41us] (0.00%; 28.07%)
					tir.BF16CastElimination: 48us [48us] (0.00%; 32.72%)
					tir.BF16TypeLowering: 37us [37us] (0.00%; 25.27%)
				tir.NarrowDataType: 494us [494us] (0.01%; 1.18%)
				tir.Simplify: 1957us [1957us] (0.05%; 4.66%)
				tir.LoopPartition: 74us [74us] (0.00%; 0.18%)
				tir.VectorizeLoop: 70us [70us] (0.00%; 0.17%)
				tir.InjectVirtualThread: 356us [356us] (0.01%; 0.85%)
				tir.InjectDoubleBuffer: 13us [13us] (0.00%; 0.03%)
				tir.StorageRewrite: 262us [262us] (0.01%; 0.62%)
				tir.LowerVtcmAlloc: 25us [25us] (0.00%; 0.06%)
				tir.UnrollLoop: 598us [598us] (0.01%; 1.42%)
				tir.RenormalizeSplitPattern: 957us [957us] (0.02%; 2.28%)
				tir.Simplify: 3596us [3596us] (0.09%; 8.57%)
				tir.RemoveNoOp: 92us [92us] (0.00%; 0.22%)
				tir.RewriteUnsafeSelect: 159us [159us] (0.00%; 0.38%)
				tir.HoistIfThenElse: 2818us [7us] (0.07%; 6.71%)
					tir.InsertHoistIfThenElse: 588us [588us] (0.01%; 20.88%)
					tir.Simplify: 2154us [2154us] (0.05%; 76.42%)
					tir.RemoveNoOp: 69us [69us] (0.00%; 2.45%)
				tir.CommonSubexprElimTIR: 26557us [26557us] (0.63%; 63.26%)
			tir.BindParams: 34us [34us] (0.00%; 0.01%)
			sequential: 1532us [20us] (0.04%; 0.24%)
				tir.InjectPrefetch: 13us [13us] (0.00%; 0.84%)
				tir.TextureFlatten: 30us [30us] (0.00%; 1.95%)
				tir.StorageFlatten: 275us [21us] (0.01%; 17.96%)
					tir.StorageFlatten_impl: 255us [7us] (0.01%; 92.53%)
						tir.BufferShapeLegalize: 40us [40us] (0.00%; 15.79%)
						tir.BufferStrideLegalize: 28us [28us] (0.00%; 10.92%)
						tir.ThreadScopePropagate: 19us [19us] (0.00%; 7.54%)
						tir.BufferBindUnwrapper: 26us [26us] (0.00%; 10.05%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 1.51%)
						tir.StorageFlattener: 117us [117us] (0.00%; 45.94%)
						tir.AssertSimplifier: 14us [14us] (0.00%; 5.46%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.30%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.33%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.26%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.26%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.26%)
				tir.ManifestSharedMemoryLocalStage: 7us [7us] (0.00%; 0.43%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.26%)
				tir.LowerMatchBuffer: 17us [17us] (0.00%; 1.12%)
				tir.InjectSoftwarePipeline: 23us [23us] (0.00%; 1.51%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.29%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.26%)
				tir.BF16Legalize: 39us [4us] (0.00%; 2.58%)
					tir.BF16Promote: 10us [10us] (0.00%; 26.24%)
					tir.BF16CastElimination: 9us [9us] (0.00%; 22.71%)
					tir.BF16TypeLowering: 16us [16us] (0.00%; 40.46%)
				tir.NarrowDataType: 81us [81us] (0.00%; 5.32%)
				tir.Simplify: 171us [171us] (0.00%; 11.14%)
				tir.LoopPartition: 24us [24us] (0.00%; 1.57%)
				tir.VectorizeLoop: 5us [5us] (0.00%; 0.30%)
				tir.InjectVirtualThread: 18us [18us] (0.00%; 1.21%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.41%)
				tir.StorageRewrite: 56us [56us] (0.00%; 3.68%)
				tir.LowerVtcmAlloc: 7us [7us] (0.00%; 0.48%)
				tir.UnrollLoop: 11us [11us] (0.00%; 0.69%)
				tir.RenormalizeSplitPattern: 111us [111us] (0.00%; 7.26%)
				tir.Simplify: 116us [116us] (0.00%; 7.55%)
				tir.RemoveNoOp: 22us [22us] (0.00%; 1.46%)
				tir.RewriteUnsafeSelect: 7us [7us] (0.00%; 0.43%)
				tir.HoistIfThenElse: 169us [4us] (0.00%; 11.00%)
					tir.InsertHoistIfThenElse: 32us [32us] (0.00%; 18.90%)
					tir.Simplify: 113us [113us] (0.00%; 66.83%)
					tir.RemoveNoOp: 20us [20us] (0.00%; 11.63%)
				tir.CommonSubexprElimTIR: 270us [270us] (0.01%; 17.62%)
			tir.BindParams: 7us [7us] (0.00%; 0.00%)
			sequential: 931us [21us] (0.02%; 0.15%)
				tir.InjectPrefetch: 13us [13us] (0.00%; 1.44%)
				tir.TextureFlatten: 16us [16us] (0.00%; 1.70%)
				tir.StorageFlatten: 228us [21us] (0.01%; 24.51%)
					tir.StorageFlatten_impl: 207us [8us] (0.00%; 90.76%)
						tir.BufferShapeLegalize: 19us [19us] (0.00%; 9.22%)
						tir.BufferStrideLegalize: 14us [14us] (0.00%; 6.87%)
						tir.ThreadScopePropagate: 8us [8us] (0.00%; 3.81%)
						tir.BufferBindUnwrapper: 13us [13us] (0.00%; 6.41%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 1.78%)
						tir.StorageFlattener: 132us [132us] (0.00%; 63.69%)
						tir.AssertSimplifier: 9us [9us] (0.00%; 4.48%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.53%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.58%)
				tir.PlanAndUpdateBufferAllocationLocation: 5us [5us] (0.00%; 0.51%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.45%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.46%)
				tir.ManifestSharedMemoryLocalStage: 6us [6us] (0.00%; 0.65%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.45%)
				tir.LowerMatchBuffer: 14us [14us] (0.00%; 1.50%)
				tir.InjectSoftwarePipeline: 19us [19us] (0.00%; 2.09%)
				tir.LowerOpaqueBlock: 9us [9us] (0.00%; 1.01%)
				tir.FlattenBuffer: 5us [5us] (0.00%; 0.53%)
				tir.BF16Legalize: 24us [4us] (0.00%; 2.62%)
					tir.BF16Promote: 6us [6us] (0.00%; 25.99%)
					tir.BF16CastElimination: 5us [5us] (0.00%; 20.06%)
					tir.BF16TypeLowering: 9us [9us] (0.00%; 35.99%)
				tir.NarrowDataType: 41us [41us] (0.00%; 4.42%)
				tir.Simplify: 106us [106us] (0.00%; 11.41%)
				tir.LoopPartition: 16us [16us] (0.00%; 1.75%)
				tir.VectorizeLoop: 15us [15us] (0.00%; 1.56%)
				tir.InjectVirtualThread: 10us [10us] (0.00%; 1.09%)
				tir.InjectDoubleBuffer: 6us [6us] (0.00%; 0.64%)
				tir.StorageRewrite: 28us [28us] (0.00%; 3.04%)
				tir.LowerVtcmAlloc: 5us [5us] (0.00%; 0.56%)
				tir.UnrollLoop: 7us [7us] (0.00%; 0.78%)
				tir.RenormalizeSplitPattern: 36us [36us] (0.00%; 3.83%)
				tir.Simplify: 41us [41us] (0.00%; 4.37%)
				tir.RemoveNoOp: 12us [12us] (0.00%; 1.33%)
				tir.RewriteUnsafeSelect: 5us [5us] (0.00%; 0.54%)
				tir.HoistIfThenElse: 71us [5us] (0.00%; 7.60%)
					tir.InsertHoistIfThenElse: 18us [18us] (0.00%; 25.24%)
					tir.Simplify: 39us [39us] (0.00%; 54.65%)
					tir.RemoveNoOp: 9us [9us] (0.00%; 13.09%)
				tir.CommonSubexprElimTIR: 147us [147us] (0.00%; 15.76%)
			tir.BindParams: 7us [7us] (0.00%; 0.00%)
			sequential: 1867us [21us] (0.04%; 0.30%)
				tir.InjectPrefetch: 20us [20us] (0.00%; 1.06%)
				tir.TextureFlatten: 38us [38us] (0.00%; 2.02%)
				tir.StorageFlatten: 417us [23us] (0.01%; 22.36%)
					tir.StorageFlatten_impl: 395us [8us] (0.01%; 94.57%)
						tir.BufferShapeLegalize: 72us [72us] (0.00%; 18.32%)
						tir.BufferStrideLegalize: 48us [48us] (0.00%; 12.20%)
						tir.ThreadScopePropagate: 22us [22us] (0.00%; 5.66%)
						tir.BufferBindUnwrapper: 33us [33us] (0.00%; 8.33%)
						tir.ApplyLayoutTransforms: 4us [4us] (0.00%; 0.94%)
						tir.StorageFlattener: 185us [185us] (0.00%; 46.95%)
						tir.AssertSimplifier: 22us [22us] (0.00%; 5.46%)
				tir.LowerCrossThreadReduction: 5us [5us] (0.00%; 0.27%)
				tir.LowerInitBlock: 5us [5us] (0.00%; 0.27%)
				tir.PlanAndUpdateBufferAllocationLocation: 4us [4us] (0.00%; 0.23%)
				tir.ConvertBlocksToOpaque: 4us [4us] (0.00%; 0.21%)
				tir.UnifyThreadBinding: 4us [4us] (0.00%; 0.21%)
				tir.ManifestSharedMemoryLocalStage: 8us [8us] (0.00%; 0.41%)
				tir.CompactBufferAllocation: 4us [4us] (0.00%; 0.21%)
				tir.LowerMatchBuffer: 23us [23us] (0.00%; 1.25%)
				tir.InjectSoftwarePipeline: 30us [30us] (0.00%; 1.62%)
				tir.LowerOpaqueBlock: 4us [4us] (0.00%; 0.23%)
				tir.FlattenBuffer: 4us [4us] (0.00%; 0.20%)
				tir.BF16Legalize: 41us [4us] (0.00%; 2.18%)
					tir.BF16Promote: 11us [11us] (0.00%; 25.93%)
					tir.BF16CastElimination: 10us [10us] (0.00%; 23.34%)
					tir.BF16TypeLowering: 17us [17us] (0.00%; 40.71%)
				tir.NarrowDataType: 97us [97us] (0.00%; 5.22%)
				tir.Simplify: 220us [220us] (0.01%; 11.78%)
				tir.LoopPartition: 28us [28us] (0.00%; 1.49%)
				tir.VectorizeLoop: 27us [27us] (0.00%; 1.42%)
				tir.InjectVirtualThread: 27us [27us] (0.00%; 1.44%)
				tir.InjectDoubleBuffer: 8us [8us] (0.00%; 0.43%)
				tir.StorageRewrite: 115us [115us] (0.00%; 6.14%)
				tir.LowerVtcmAlloc: 10us [10us] (0.00%; 0.52%)
				tir.UnrollLoop: 13us [13us] (0.00%; 0.69%)
				tir.RenormalizeSplitPattern: 85us [85us] (0.00%; 4.55%)
				tir.Simplify: 98us [98us] (0.00%; 5.23%)
				tir.RemoveNoOp: 21us [21us] (0.00%; 1.12%)
				tir.RewriteUnsafeSelect: 7us [7us] (0.00%; 0.38%)
				tir.HoistIfThenElse: 148us [4us] (0.00%; 7.91%)
					tir.InsertHoistIfThenElse: 32us [32us] (0.00%; 21.67%)
					tir.Simplify: 96us [96us] (0.00%; 64.72%)
					tir.RemoveNoOp: 16us [16us] (0.00%; 10.77%)
				tir.CommonSubexprElimTIR: 333us [333us] (0.01%; 17.83%)
			tir.BindParams: 8us [8us] (0.00%; 0.00%)
			InferType: 1517us [1517us] (0.04%; 0.24%)
	InferType: 1621us [1621us] (0.04%; 0.26%)
	tir.ExtractPrimFuncConstants: 276us [276us] (0.01%; 0.04%)
sequential: 15366us [15us] (0.37%; 0.37%)
	tir.BindTarget: 20us [20us] (0.00%; 0.13%)
	tir.VerifyMemory: 23us [23us] (0.00%; 0.15%)
	tir.ThreadSync: 963us [963us] (0.02%; 6.27%)
	tir.ThreadSync: 367us [367us] (0.01%; 2.39%)
	tir.MergeDynamicSharedMemoryAllocations: 145us [145us] (0.00%; 0.95%)
	tir.ThreadSync: 317us [317us] (0.01%; 2.06%)
	tir.InferFragment: 393us [393us] (0.01%; 2.56%)
	tir.LowerThreadAllreduce: 1637us [1637us] (0.04%; 10.65%)
	tir.MakePackedAPI: 11001us [11001us] (0.26%; 71.59%)
	tir.SplitHostDevice: 484us [484us] (0.01%; 3.15%)
sequential: 31108us [18us] (0.74%; 0.74%)
	tir.Filter: 24us [24us] (0.00%; 0.08%)
	tir.BindTarget: 17us [17us] (0.00%; 0.05%)
	tir.LowerTVMBuiltin: 4763us [4763us] (0.11%; 15.31%)
	tir.LowerCustomDatatypes: 1835us [1835us] (0.04%; 5.90%)
	tir.LowerIntrin: 21208us [21208us] (0.50%; 68.18%)
	tir.LowerDeviceStorageAccessInfo: 1590us [1590us] (0.04%; 5.11%)
	tir.CombineContextCall: 1653us [1653us] (0.04%; 5.31%)
sequential: 55us [10us] (0.00%; 0.00%)
	tir.Filter: 29us [29us] (0.00%; 52.08%)
	tir.BindTarget: 3us [3us] (0.00%; 5.91%)
	tir.LowerWarpMemory: 3us [3us] (0.00%; 5.09%)
	tir.Simplify: 3us [3us] (0.00%; 4.80%)
	tir.LowerCustomDatatypes: 3us [3us] (0.00%; 4.97%)
	tir.LowerDeviceStorageAccessInfo: 3us [3us] (0.00%; 4.84%)
	tir.LowerIntrin: 3us [3us] (0.00%; 4.62%)
